id,created_at,original_text,clean_text,retweet_count,hashtags,mentions,original_author
1231634397989920768,2020-02-23 17:38:17+00:00,We can either prioritize ideological purity or inclusive victory. We can either call people names online or call them into our movement. Join us as we build a new American coalition big enough to defeat Trump and usher in the era that must come next. http://p4a.us/13million,prioritize ideological purity inclusive victory people name online movement join build american coalition defeat Trump usher come,482,<UNK>,<UNK>,PeteButtigieg
1231435772554883074,2020-02-23 04:29:01+00:00,"To the students, veterans, culinary workers, DREAMers, and those wondering whether this country will ever be their own: this is your campaign. We've built a movement around a new kind of politics with nearly 1 million supporters, and this is just the start.",student veteran culinary worker dreamer wonder country campaign build movement kind politic nearly million supporter start,649,<UNK>,<UNK>,PeteButtigieg
1231420352036823041,2020-02-23 03:27:45+00:00,"Russia may not have a political party in our country, but they’ve picked their candidate: Trump. As voters, we can send the most powerful message of all by winning by a big enough margin to send Trumpism and its Russian backing to the dustbin of history.",Russia political party country pick candidate trump voter send powerful message win margin send Trumpism russian backing dustbin history,1072,<UNK>,<UNK>,PeteButtigieg
1231388451767013377,2020-02-23 01:20:59+00:00,Join us in building that American life shaped by belonging. And together we will make history in November.,join build american life shape belong history November,324,<UNK>,<UNK>,PeteButtigieg
1231388368707182593,2020-02-23 01:20:39+00:00,If we can light up our country—we can make this nation we love shine once more as a beacon to the world.,light country nation love shine beacon world,662,<UNK>,<UNK>,PeteButtigieg
1231388185692905474,2020-02-23 01:19:56+00:00,If we can light up a high school gym—we can light a neighborhood. If we can light up a neighborhood—we can light a city. If we can light up a city—we can light up our country.,light high school light neighborhood light neighborhood light city light city light country,640,<UNK>,<UNK>,PeteButtigieg
1231388056911044609,2020-02-23 01:19:25+00:00,"I saw each little light and knew that behind it was an American who saw the lights go out and knew to do something about it. All it took was one person, and others began to do the same.",little light know American light know take person begin,279,<UNK>,<UNK>,PeteButtigieg
1231387986933272576,2020-02-23 01:19:08+00:00,"And I couldn’t see who was who, behind each light—who was young and who was old, who was white and who was Black or Latino or Asian or native, who was on two feet and who was in a wheelchair.",light young white black latino asian native foot wheelchair,213,<UNK>,<UNK>,PeteButtigieg
1231387902485180417,2020-02-23 01:18:48+00:00,"It only took a moment, but then something happened. One person held up the glowing screen of their phone. And then another, and then another, everyone holding up their lit phones together, until the whole room lit up.",take moment happen person hold glowing screen phone hold phone room,210,<UNK>,<UNK>,PeteButtigieg
1231387840531091458,2020-02-23 01:18:33+00:00,"This past Fall, we were campaigning near Reno, and in the middle of my remarks, the power went out completely. I was speaking to a dark room, with no microphone, raising my voice to make myself heard.",past Fall campaign near Reno middle remark power go completely speak dark room microphone raise voice hear,191,<UNK>,<UNK>,PeteButtigieg
1231387753495113730,2020-02-23 01:18:13+00:00,"The America we are building is one that calls for leaders to walk in the way of decency and humility. Knowing that the purpose of the presidency is not the glorification of the president, it is the unification and empowerment of the American people.",America build call leader walk decency humility know purpose presidency glorification president unification empowerment american people,281,<UNK>,<UNK>,PeteButtigieg
1231387462108401667,2020-02-23 01:17:03+00:00,"If you are ready to get to work to send Donald Trump packing and start healing this nation, this is the campaign for you: http://p4a.us/Nevada-Caucus",ready work send Donald Trump packing start heal nation campaign,197,<UNK>,<UNK>,PeteButtigieg
1231386662946639873,2020-02-23 01:13:53+00:00,"We speak to Democrats, independents, and even Republicans who can no longer look their children in the eye and explain this president—who are now becoming former Republicans and sometimes even precinct captains for our campaign.",speak Democrats independent Republicans long look child explain president Republicans precinct captain campaign,312,<UNK>,<UNK>,PeteButtigieg
1231386407568117760,2020-02-23 01:12:52+00:00,"The support of Americans from all walks of life has fueled our campaign. From those first contributions that helped make it to be among the twenty candidates to make the debate stage, to the hundreds of thousands to join us since: http://p4a.us/NevadaCaucus",support Americans walk life fuel campaign contribution help candidate debate stage hundred thousand join,211,<UNK>,<UNK>,PeteButtigieg
1231386069716930561,2020-02-23 01:11:31+00:00,"Ours is the only campaign that has beaten Senator Sanders anywhere in the course of this cycle. We’ve achieved that by bringing in new voters, by running strong across age, across gender, across ideology. By reaching into cities, and suburbs, and rural communities.",campaign beat Senator Sanders course cycle achieve bring voter run strong gender ideology reach city suburb rural community,444,<UNK>,<UNK>,PeteButtigieg
1231385941916385281,2020-02-23 01:11:01+00:00,This is our shot—our only shot—to beat Donald Trump. So I’m asking Americans to make sure we make the right choice. http://p4a.us/NevadaCaucus,shot shot beat Donald Trump ask Americans sure right choice,336,<UNK>,<UNK>,PeteButtigieg
1231385827365834752,2020-02-23 01:10:33+00:00,"We can prioritize either ideological purity or inclusive victory. We can either call people names online or we can call them into our movement. We can either tighten a narrow and hardcore base or open the tent to a new, broad, big-hearted American coalition.",prioritize ideological purity inclusive victory people name online movement tighten narrow hardcore base open tent broad hearted american coalition,629,<UNK>,<UNK>,PeteButtigieg
1231385754904997888,2020-02-23 01:10:16+00:00,"Senator Sanders is ignoring, dismissing, or even attacking the very Democrats we absolutely must send to Capitol Hill in order to keep Nancy Pelosi as Speaker, in order to support judges who respect privacy and democracy, and in order to send Mitch McConnell into retirement.",Senator Sanders ignore dismissing attack democrat absolutely send Capitol Hill order Nancy Pelosi Speaker order support judge respect privacy democracy order send Mitch McConnell retirement,1856,<UNK>,<UNK>,PeteButtigieg
1231385463073714176,2020-02-23 01:09:07+00:00,"I believe the only way to truly deliver any of the progressive changes we care about is to be a nominee who actually gives a damn about the effect you are having, from the top of the ticket, on those critical, front-line House and Senate Democrats that we need to win.",believe truly deliver progressive change care nominee actually give damn effect have ticket critical line House Senate Democrats need,328,<UNK>,<UNK>,PeteButtigieg
1231385187054968832,2020-02-23 01:08:01+00:00,"I believe we need to defeat Trump and turn the page on this era in our politics by establishing a tone of belonging, bringing an end to the viciousness and the bullying that is tearing apart our country.",believe need defeat trump turn page politic establish tone belong bring viciousness bullying tear apart country,213,<UNK>,<UNK>,PeteButtigieg
1231385069396336641,2020-02-23 01:07:33+00:00,"I believe that we can bring an end to corporate recklessness and rebalance our economy by empowering workers, raising wages, and insisting that those who gain the most must contribute the most in order to keep the American dream going forward.",believe bring corporate recklessness rebalance economy empower worker raise wage insist gain contribute order american dream go forward,176,<UNK>,<UNK>,PeteButtigieg
1231384879776092160,2020-02-23 01:06:48+00:00,I believe we can defeat Trump and deliver for the American people by empowering the American people to make their own health care choices with Medicare for All Who Want It.,believe defeat trump deliver american people empower american people health care choice Medicare want,177,<UNK>,<UNK>,PeteButtigieg
1231384779435761665,2020-02-23 01:06:24+00:00,I believe the best way to defeat Trump and deliver for the American people is to broaden and galvanize the majority that supports us on the critical issues.,believe good defeat Trump deliver american people broaden galvanize majority support critical issue,166,<UNK>,<UNK>,PeteButtigieg
1231384680374718465,2020-02-23 01:06:00+00:00,"There is so much on the line, and one thing we know for sure is that we absolutely must defeat Donald Trump and everything he represents in November.",line thing know sure absolutely defeat Donald Trump represent November,164,<UNK>,<UNK>,PeteButtigieg
1231384399427571713,2020-02-23 01:04:53+00:00,"It belongs to everyone ready to not only end the era of Donald Trump, but launch the era that must come next.",belong ready Donald Trump launch come,150,<UNK>,<UNK>,PeteButtigieg
1231384320964726785,2020-02-23 01:04:34+00:00,"It belongs to students and entrepreneurs, to veterans and Culinary workers. To people of every religion and no religion who agree that God does not belong to a political party in the United States.",belong student entrepreneur veteran culinary worker people religion religion agree belong political party United States,170,<UNK>,<UNK>,PeteButtigieg
1231384168803770370,2020-02-23 01:03:58+00:00,"It belongs to the most talented, and energetic, and kind, team of organizers and volunteers, and to the nearly 1 million grassroots supporters who have chipped in—and yes, I hope you’ll join them and help us raise $13 million by Super Tuesday. http://p4a.us/13million",belong talented energetic kind team organizer volunteer nearly million grassroot supporter chip hope join help raise million Super Tuesday,199,<UNK>,<UNK>,PeteButtigieg
1231384062507520000,2020-02-23 01:03:33+00:00,To those who questioned whether a Midwestern mayor could gather a national movement around a new kind of politics—your are the answer. And to everyone who believes in what we’re building—this is your night. This is your campaign.,question midwestern mayor gather national movement kind politic answer believe build night campaign,1793,<UNK>,<UNK>,PeteButtigieg
1231317268707061762,2020-02-22 20:38:08+00:00,South Bend civic and political leaders like Sharon McBride and Gladys Muhammad have a deep and admirable passion for sharing the story of our community’s challenges and progress. Thank you for your support.,South bend civic political leader like Sharon McBride Gladys Muhammad deep admirable passion share story community challenge progress thank support,263,<UNK>,<UNK>,PeteButtigieg
