id,created_at,original_text,clean_text,retweet_count,hashtags,mentions,original_author
1244056534583312384,2020-03-29 00:19:25+00:00,"On the recommendation of the White House CoronaVirus Task Force, and upon consultation with the Governor’s of New York, New Jersey and Connecticut, I have asked the @CDCgov to issue a strong Travel Advisory, to be administered by the Governors, in consultation with the....",recommendation White House CoronaVirus Task Force consultation Governor York Jersey Connecticut ask @cdcgov issue strong Travel Advisory administer Governors consultation,22565,<UNK>,@CDCgov,realDonaldTrump
1244029041432244224,2020-03-28 22:30:11+00:00,"With the courage of our doctors and nurses, with the skill of our scientists and innovators, with the determination of the American People, and with the grace of God, WE WILL WIN THIS WAR. When we achieve this victory, we will emerge stronger and more united than ever before!",courage doctor nurse skill scientist innovator determination American People grace achieve victory emerge strong united,43171,<UNK>,<UNK>,realDonaldTrump
1243953994743103489,2020-03-28 17:31:58+00:00,"I am giving consideration to a QUARANTINE of developing “hot spots”, New York, New Jersey, and Connecticut. A decision will be made, one way or another, shortly.",give consideration QUARANTINE develop spot York Jersey Connecticut decision shortly,31616,<UNK>,<UNK>,realDonaldTrump
1243945092244631552,2020-03-28 16:56:36+00:00,"Heading to the Great State of Virginia now, will be there shortly. The #USNSComfort is “loaded to the gills” at Naval Station Norfolk, departing for New York City this afternoon.",head Great State Virginia shortly usnscomfort loaded gill Naval Station Norfolk depart York City afternoon,15057,#USNSComfort,<UNK>,realDonaldTrump
1243904684257091585,2020-03-28 14:16:02+00:00,"....very often FAKE NEWS. Lamestream Media should be forced to reveal sources, very much as they did in the long ago past. If they did that, the media would be trusted again, and Fake News would largely be a thing of the past!",FAKE NEWS Lamestream Media force reveal source long past medium trust Fake News largely thing past,15955,<UNK>,<UNK>,realDonaldTrump
1243878874922041345,2020-03-28 12:33:28+00:00,"One of the reasons that Fake News has become so prevalent & far reaching is the fact that corrupt “journalists” base their stories on SOURCES that they make up in order to totally distort a narrative or story. When you see, “five sources say”, don’t believe the story, it is....",reason Fake News prevalent reach fact corrupt journalist base story source order totally distort narrative story source believe story,35772,<UNK>,<UNK>,realDonaldTrump
1243873875047448576,2020-03-28 12:13:36+00:00,"So much of the Lamestream Media is writing and broadcasting stories with facts that are made up and knowingly wrong. They are doing it by quoting unnamed sources that simply do not exist. These are very dangerous & corrupt people, who will do anything to win. NAME YOUR SOURCES!",Lamestream Media write broadcast story fact knowingly wrong quote unnamed source simply exist dangerous corrupt people source,42032,<UNK>,<UNK>,realDonaldTrump
1243762111328784384,2020-03-28 04:49:29+00:00,Thank you James!,thank James,24599,<UNK>,<UNK>,realDonaldTrump
1243759793103306754,2020-03-28 04:40:17+00:00,More Fake News!,Fake news,11212,<UNK>,<UNK>,realDonaldTrump
1243755076214231040,2020-03-28 04:21:32+00:00,"Such Fake reporting by the @nytimes, @washingtonpost, @CNN &amp; others. They use a small portion of a sentence out of a full paragraph in order to demean. They really are corrupt and disgusting. No wonder the media is, according to polls, record setting low &amp; untrusted. #MAGA",fake reporting @nytime @washingtonpost @CNN small portion sentence paragraph order demean corrupt disgusting wonder media accord poll record set untrusted MAGA,32665,#MAGA,@nytimes @washingtonpost @CNN,realDonaldTrump
1243726993537073152,2020-03-28 02:29:57+00:00,"I love Michigan, one of the reasons we are doing such a GREAT job for them during this horrible Pandemic. Yet your Governor, Gretchen “Half” Whitmer is way in over her head, she doesn’t have a clue. Likes blaming everyone for her own ineptitude! #MAGA",love Michigan reason great horrible Pandemic Governor Gretchen Half Whitmer head clue like blame ineptitude maga,24263,#MAGA,<UNK>,realDonaldTrump
1243705647192997893,2020-03-28 01:05:07+00:00,She is a third rate reporter who has nothing going. A Fake News “journalist”.,rate reporter go Fake News journalist,16143,<UNK>,<UNK>,realDonaldTrump
1243647273462005760,2020-03-27 21:13:10+00:00,"We are marshalling the full power of government and society to achieve victory over the virus. Together, we will endure, we will prevail, and we will WIN! #CARESAct",marshal power government society achieve victory virus endure prevail CARESAct,21096,#CARESAct,<UNK>,realDonaldTrump
