id,created_at,original_text,clean_text,retweet_count,hashtags,mentions,original_author
1184125314147983361,2019-10-15 15:14:09+00:00,"Hunter Biden was really bad on @GMA. Now Sleepy Joe has real problems! Reminds me of Crooked Hillary and her 33,000 deleted Emails, not recoverable!","Hunter Biden @GMA Sleepy real problem remind Crooked Hillary 33,000 delete email recoverable",16844,<UNK>,@GMA,realDonaldTrump
1184101618901540864,2019-10-15 13:40:00+00:00,"Democrats are allowing no transparency at the Witch Hunt hearings. If Republicans ever did this they would be excoriated by the Fake News. Let the facts come out from the charade of people, most of whom I do not know, they are interviewing for 9 hours each, not selective leaks.",Democrats allow transparency Witch Hunt hearing Republicans excoriate Fake News fact come charade people know interview hour selective leak,21081,<UNK>,<UNK>,realDonaldTrump
1183908206088728576,2019-10-15 00:51:26+00:00,"“Project Veritas-Obtained Undercover Videos Highlight Jeff Zucker’s (@CNN) Campaign To Destroy Trump. Videos Reveal @CNN’s BIAS!” @TuckerCarlson @FoxNews Does this sound like a good, or even great, lawsuit?",Project Veritas obtain Undercover Videos Highlight Jeff Zucker @cnn campaign destroy Trump Videos Reveal @cnn BIAS @TuckerCarlson @FoxNews sound like good great lawsuit,24708,<UNK>,@CNN @CNN @TuckerCarlson @FoxNews,realDonaldTrump
1183900672892309505,2019-10-15 00:21:30+00:00,"A big scandal at @ABC News. They got caught using really gruesome FAKE footage of the Turks bombing in Syria. A real disgrace. Tomorrow they will ask softball questions to Sleepy Joe Biden’s son, Hunter, like why did Ukraine &amp; China pay you millions when you knew nothing? Payoff?",scandal @ABC News catch gruesome fake footage Turks bombing Syria real disgrace tomorrow softball question Sleepy Biden Hunter like Ukraine China million know Payoff,31700,<UNK>,@ABC,realDonaldTrump
1183899559124189184,2019-10-15 00:17:05+00:00,"Shifty Schiff now seems to think they don’t need the Whistleblower, who started the whole Scam. The reason is that the Whistleblower has lost all credibility because the story is so far from the facts on the Transcript. Also, the second Whistleblower is no longer even mentioned!",Shifty Schiff think need Whistleblower start scam reason Whistleblower lose credibility story fact Transcript second Whistleblower long mention,24724,<UNK>,<UNK>,realDonaldTrump
1183873633057476609,2019-10-14 22:34:04+00:00,"""The House gone rogue! I want to remind you a little bit about the ring leader in this whole rogue operation against the President of the United States..."" @MarkLevinShow",House go rogue want remind little ring leader rogue operation President United States @MarkLevinShow,23881,<UNK>,@marklevinshow,realDonaldTrump
1183869954640228352,2019-10-14 22:19:27+00:00,"""It doesn't speak for the FULL HOUSE because the FULL HOUSE hasn't spoken. The Democrat Party is pushing this Impeachment. This is a Democrat Party Impeachment, as I have been saying, a silent COUP effort."" @MarkLevinShow",speak HOUSE HOUSE speak Democrat Party push Impeachment Democrat Party Impeachment say silent COUP effort @MarkLevinShow,18952,<UNK>,@marklevinshow,realDonaldTrump
1183869189049737217,2019-10-14 22:16:24+00:00,"""The Democrat Party has hijacked the House of Representatives..."" @MarkLevinShow",Democrat Party hijack House Representatives @MarkLevinShow,16282,<UNK>,@marklevinshow,realDonaldTrump
1183833640507269120,2019-10-14 19:55:09+00:00,Statement from President Donald J. Trump Regarding Turkey’s Actions in Northeast Syria,statement President Donald Trump Turkey Actions Northeast Syria,16992,<UNK>,<UNK>,realDonaldTrump
1183823970979713024,2019-10-14 19:16:43+00:00,"....I would much rather focus on our Southern Border which abuts and is part of the United States of America. And by the way, numbers are way down and the WALL is being built!",focus Southern Border abut United States America number WALL build,14535,<UNK>,<UNK>,realDonaldTrump
1183823969197146115,2019-10-14 19:16:43+00:00,"Some people want the United States to protect the 7,000 mile away Border of Syria, presided over by Bashar al-Assad, our enemy. At the same time, Syria and whoever they chose to help, wants naturally to protect the Kurds....","people want United States protect 7,000 mile away Border Syria preside Bashar Assad enemy time Syria choose help want naturally protect Kurds",14540,<UNK>,<UNK>,realDonaldTrump
1183822494031065088,2019-10-14 19:10:51+00:00,"....and Assad to protect the land of our enemy? Anyone who wants to assist Syria in protecting the Kurds is good with me, whether it is Russia, China, or Napoleon Bonaparte. I hope they all do great, we are 7,000 miles away!","Assad protect land enemy want assist Syria protect Kurds good Russia China Napoleon Bonaparte hope great 7,000 mile away",15615,<UNK>,<UNK>,realDonaldTrump
1183822488192671745,2019-10-14 19:10:50+00:00,"After defeating 100% of the ISIS Caliphate, I largely moved our troops out of Syria. Let Syria and Assad protect the Kurds and fight Turkey for their own land. I said to my Generals, why should we be fighting for Syria....",defeat ISIS Caliphate largely move troop Syria Syria Assad protect Kurds fight Turkey land say Generals fight Syria,18242,<UNK>,<UNK>,realDonaldTrump
1183821343420289030,2019-10-14 19:06:17+00:00,"....Don't the Europeans have a lot of responsibility?” @KatiePavlich Thank you Katie, I offered ISIS prisoners to the European countries from where they came, and was rejected on numerous occasions. They probably figured that the U.S. would bear the tremendous cost as always!",Europeans responsibility @KatiePavlich thank Katie offer ISIS prisoner european country come reject numerous occasion probably figure U.S. bear tremendous cost,9202,<UNK>,@KatiePavlich,realDonaldTrump
1183821342455586818,2019-10-14 19:06:17+00:00,"“To his credit the Europeans didn't step up to deal with this ISIS problem – it’s a lot of the reason why we are in this situation today. Now, Angela Merkel of Germany is finally stepping up and telling Turkey to back off....",credit Europeans step deal ISIS problem reason situation today Angela Merkel Germany finally step tell Turkey,10333,<UNK>,<UNK>,realDonaldTrump
1183819526753980416,2019-10-14 18:59:04+00:00,"Great new book, ""Resistance (At All Costs): How Trump Haters Are Breaking America"" out by Kimberley Strassel of the Wall Street Journal. Kim has treated us fairly, and for that I am very appreciative. Check it out today, it is great!",great book Resistance cost trump hater break America Kimberley Strassel Wall Street Journal treat fairly appreciative check today great,11397,<UNK>,<UNK>,realDonaldTrump
1183818843464065024,2019-10-14 18:56:21+00:00,....of the correction which they knew about full well! “Fox News Pollster Braun Research Misrepresented Impeachment Poll: Analysis” @NYPost,correction know News Pollster Braun Research Misrepresented Impeachment Poll analysis @nypost,8392,<UNK>,@nypost,realDonaldTrump
1183818841941565441,2019-10-14 18:56:20+00:00,"The Fox Impeachment poll has turned out to be incorrect. This was announced on Friday. Despite this, the Corrupt New York Times used this poll in one of its stories, no mention....",Impeachment poll turn incorrect announce Friday despite Corrupt York Times poll story mention,11654,<UNK>,<UNK>,realDonaldTrump
1183796209942695938,2019-10-14 17:26:24+00:00,America First!,America,26140,<UNK>,<UNK>,realDonaldTrump
1183779243588763649,2019-10-14 16:18:59+00:00,Wow! Hunter Biden is being forced to leave a Chinese Company. Now watch the Fake News wrap their greasy and very protective arms around him. Only softball questions of him please!,Hunter Biden force leave chinese Company watch Fake News wrap greasy protective arm softball question,21684,<UNK>,<UNK>,realDonaldTrump
1183744344794320896,2019-10-14 14:00:19+00:00,"Will be looking into the Scott Hapgood case, and the Island of Anguilla. Something looks and sounds very wrong. I know Anguilla will want to see this case be properly and justly resolved! @foxandfriends @SteveDucey @ainsleyearhardt",look Scott Hapgood case Island Anguilla look sound wrong know Anguilla want case properly justly resolve @foxandfriend @SteveDucey @ainsleyearhardt,9339,<UNK>,@foxandfriends @SteveDucey @ainsleyearhardt,realDonaldTrump
1183722535961202689,2019-10-14 12:33:39+00:00,Vote for good guy @seanspicer tonight on Dancing With The Stars. He has always been there for us!,vote good @seanspicer tonight dance star,11561,<UNK>,@seanspicer,realDonaldTrump
1183715679096201218,2019-10-14 12:06:24+00:00,Happy Columbus Day!,Happy Columbus,18233,<UNK>,<UNK>,realDonaldTrump
1183709210602823680,2019-10-14 11:40:42+00:00,The same people who got us into the Middle East mess are the people who most want to stay there!,people Middle East mess people want stay,18157,<UNK>,<UNK>,realDonaldTrump
1183702529403695104,2019-10-14 11:14:09+00:00,"....Kurds may be releasing some to get us involved. Easily recaptured by Turkey or European Nations from where many came, but they should move quickly. Big sanctions on Turkey coming! Do people really think we should go to war with NATO Member Turkey? Never ending wars will end!",Kurds release involved easily recapture Turkey European Nations come quickly sanction Turkey come people think NATO Member Turkey end war,12736,<UNK>,<UNK>,realDonaldTrump
1183702528787189767,2019-10-14 11:14:09+00:00,"Brian Kilmeade over at @foxandfriends got it all wrong. We are not going into another war between people who have been fighting with each other for 200 years. Europe had a chance to get their ISIS prisoners, but didn’t want the cost. “Let the USA pay,” they said...",Brian Kilmeade @foxandfriend wrong go people fight year Europe chance ISIS prisoner want cost say,13490,<UNK>,@foxandfriends,realDonaldTrump
1183697555907104768,2019-10-14 10:54:24+00:00,"Former Democrat Senator Harry Reid just stated that Donald Trump is very smart, much more popular than people think, is underestimated, and will be hard to beat in the 2020 Election. Thank you Harry, I agree!",Democrat Senator Harry Reid state Donald Trump smart popular people think underestimate hard beat 2020 Election thank Harry agree,21273,<UNK>,<UNK>,realDonaldTrump
1183693719914106880,2019-10-14 10:39:09+00:00,"....Democrat’s game was foiled when we caught Schiff fraudulently making up my Ukraine conversation, when I released the exact conversation Transcript, and when Ukrainian President and the Foreign Minister said there was NO PRESSURE, very normal talk! A total Impeachment Scam!",Democrat game foiled catch Schiff fraudulently make Ukraine conversation release exact conversation Transcript ukrainian President Foreign Minister say PRESSURE normal talk total Impeachment Scam,12879,<UNK>,<UNK>,realDonaldTrump
1183693718500659200,2019-10-14 10:39:09+00:00,"Adam Schiff now doesn’t seem to want the Whistleblower to testify. NO! Must testify to explain why he got my Ukraine conversation sooo wrong, not even close. Did Schiff tell him to do that? We must determine the Whistleblower’s identity to determine WHY this was done to the USA..",Adam Schiff want Whistleblower testify testify explain Ukraine conversation sooo wrong close Schiff tell determine Whistleblower identity determine,18662,<UNK>,<UNK>,realDonaldTrump
