id,created_at,original_text,clean_text,retweet_count,hashtags,mentions,original_author
1179023001989373952,2019-10-01 13:19:23+00:00,"So if the so-called “Whistleblower” has all second hand information, and almost everything he has said about my “perfect” call with the Ukrainian President is wrong (much to the embarrassment of Pelosi & Schiff), why aren’t we entitled to interview & learn everything about....",call Whistleblower second hand information say perfect ukrainian President wrong embarrassment Pelosi Schiff entitle interview learn,18193,<UNK>,<UNK>,realDonaldTrump
1178990430937067520,2019-10-01 11:09:57+00:00,"“The congratulatory phone call with the Ukrainian President was PERFECT, unless you heard Liddle’ Adam Schiff’s fraudulently made up version of the call. This is just another Fake News Media, together with their partner, the Democrat Party, HOAX!",congratulatory phone ukrainian President PERFECT hear Liddle Adam Schiff fraudulently version Fake News Media partner Democrat Party HOAX,17350,<UNK>,<UNK>,realDonaldTrump
1178986524630802432,2019-10-01 10:54:26+00:00,Congratulations to President Xi and the Chinese people on the 70th Anniversary of the People’s Republic of China!,congratulation President chinese people 70th anniversary People Republic China,12014,<UNK>,<UNK>,realDonaldTrump
1178984236524675072,2019-10-01 10:45:21+00:00,"Great job, just in time!",great time,11805,<UNK>,<UNK>,realDonaldTrump
1178981327082856448,2019-10-01 10:33:47+00:00,"You cannot judge my Stock Market performance since the Inauguration, which was very good, but only from the day after the big Election Win, which was spectacular due to the euphoria of getting Obama/Biden OUT, & getting Trump/Pence IN. WentI up BIG between Nov. 9 & Inauguration!",judge Stock Market performance Inauguration good Election spectacular euphoria get Obama Biden get Trump Pence WentI November Inauguration,14185,<UNK>,<UNK>,realDonaldTrump
1178978148135899136,2019-10-01 10:21:09+00:00,The Corrupt Media refuses to cover this!,corrupt medium refuse cover,22625,<UNK>,<UNK>,realDonaldTrump
1178841635716784129,2019-10-01 01:18:42+00:00,"Today, I was proud to sign the Autism CARES Bill! We support research for Americans with Autism and their families. You are not forgotten, we are fighting for you!",today proud sign Autism CARES Bill support research Americans Autism family forget fight,30228,<UNK>,<UNK>,realDonaldTrump
1178820044802940929,2019-09-30 23:52:54+00:00,THANK YOU!,thank,28889,<UNK>,<UNK>,realDonaldTrump
1178780049610280960,2019-09-30 21:13:59+00:00,“He misled (Rep. Adam Schiff) MILLIONS of people for the sake of making the case for impeachment. Completely fabricated account out of thin air!” @MillerStream @BlazeTV,mislead Rep. Adam Schiff million people sake make case impeachment completely fabricate account thin @MillerStream @blazetv,19347,<UNK>,@MillerStream @BlazeTV,realDonaldTrump
1178757901659365376,2019-09-30 19:45:58+00:00,"My great friend, @RepMarkMeadows, has been an EXCELLENT Chairman of the House @FreedomCaucus, which has been a tremendous success. I am looking forward to close collaboration with his successor (starting Tuesday) and Strong Leader, @RepAndyBiggsAZ!",great friend @RepMarkMeadows EXCELLENT Chairman House @FreedomCaucus tremendous success look forward close collaboration successor start Tuesday Strong Leader @repandybiggsaz,11570,<UNK>,@RepMarkMeadows @freedomcaucus @RepAndyBiggsAZ,realDonaldTrump
1178748369709256704,2019-09-30 19:08:06+00:00,"BIG NEWS by @Hyundai, @Kia, and @Aptiv on a 4 BILLION DOLLAR joint venture to develop autonomous driving technologies in the USA. That’s a lot of $$and JOBS! Great jobs coming back to America!!",NEWS @Hyundai @kia @aptiv billion dollar joint venture develop autonomous driving technology job great job come America,16928,<UNK>,@Hyundai @Kia @Aptiv,realDonaldTrump
1178747450120708097,2019-09-30 19:04:26+00:00,Great news! @Apple announced that it is building its new Mac Pro in Texas. This means hundreds of American jobs in Austin and for suppliers across the Country. Congratulations to the Apple team and their workers!,great news @Apple announce build Texas mean hundred american job Austin supplier Country congratulation Apple team worker,17748,<UNK>,@Apple,realDonaldTrump
1178745297830326274,2019-09-30 18:55:53+00:00,Navistar will be building a new 250 MILLION DOLLAR truck factory in San Antonio with 600 new jobs. Congratulations San Antonio and Texas! America makes the GREATEST trucks in the world!,Navistar build MILLION dollar truck factory Antonio job congratulation Antonio Texas America make GREATEST truck world,17470,<UNK>,<UNK>,realDonaldTrump
1178713441575608321,2019-09-30 16:49:18+00:00,"It was my Great Honor to attend this mornings Welcome Ceremony for the 20th Chairman of the Joint Chiefs of Staff, General Mark Milley!",Great Honor attend morning welcome ceremony 20th Chairman Joint Chiefs Staff General Mark Milley,10768,<UNK>,<UNK>,realDonaldTrump
