id,created_at,original_text,clean_text,retweet_count,hashtags,mentions,original_author
1199699481320677376,2019-11-27 14:40:20+00:00,Senator Schumer is right. Congress has got to stand up for the Constitution and tell this lawless president: We are not giving you a Pentagon bill that allows you to partner with the despotic Saudi regime in its horrific war in Yemen.,Senator Schumer right Congress stand Constitution tell lawless president give Pentagon bill allow partner despotic saudi regime horrific Yemen,714,<UNK>,<UNK>,SenSanders
1199427573379416070,2019-11-26 20:39:52+00:00,"Some CEOs get paid more than 1,000 times their typical employee. Most Americans think the ratio should be 7 to 1. If American corporations can't align closer with American values, then we are going to tax outrageous CEO pay until they do.","ceo pay 1,000 time typical employee Americans think ratio american corporation align close american value go outrageous",1204,<UNK>,<UNK>,SenSanders
1199387288947580928,2019-11-26 17:59:47+00:00,This is a full-blown crisis and Trump is only making it worse. Congress must demonstrate the guts to take on the fossil fuel industry and declare a climate emergency.,blown crisis Trump make bad Congress demonstrate gut fossil fuel industry declare climate emergency,1124,<UNK>,<UNK>,SenSanders
1199354536407818241,2019-11-26 15:49:39+00:00,"Trump, a tax dodger who abused and cheated his own workers, has done everything he can to get the government to enrich the billionaire class. Any wonder why Amazon gets away with injuring its warehouse employees and paying $0 in federal taxes?",Trump dodger abuse cheat worker government enrich billionaire class wonder Amazon get away injure warehouse employee pay federal taxis,1156,<UNK>,<UNK>,SenSanders
1199327657260924928,2019-11-26 14:02:50+00:00,"Our education agenda will not tolerate billionaires like Betsy DeVos. Instead, we will: 🏫Stop privatizing public schools 👩🏽‍🏫Fully fund public education ❌Cancel all student debt ⚖️Ensure that educators, parents, and students get the dignity and respect that they deserve",education agenda tolerate billionaire like Betsy DeVos instead school stop privatize public school woman_teacher_medium_skin_tone fully fund public education cross_mark cancel student debt balance_scale_selector ensure educator parent student dignity respect deserve,1667,<UNK>,<UNK>,SenSanders
1199112563847417856,2019-11-25 23:48:08+00:00,"The Green New Deal for Public Housing is a win-win-win: we will invest in our public housing, address the climate emergency, and create more than 240,000 good-paying jobs.","Green Deal Public Housing invest public housing address climate emergency create 240,000 good pay job",1247,<UNK>,<UNK>,SenSanders
1199052772764729344,2019-11-25 19:50:33+00:00,"After a lifetime of lying and cheating to enrich himself and his billionaire friends, Mr. Trump—shock of all shocks—has abandoned his campaign promise to have Medicare negotiate drug prices.",lifetime lie cheat enrich billionaire friend Trump shock shock abandon campaign promise Medicare negotiate drug price,2132,<UNK>,<UNK>,SenSanders
1199034937208377348,2019-11-25 18:39:40+00:00,How obscene is a law enforcement system that arrests the survivor of a workplace disaster rather than those who exploit their workers and put them in dangerous conditions? The targeting and demonizing of undocumented people must end immediately.,obscene enforcement system arrest survivor workplace disaster exploit worker dangerous condition targeting demonizing undocumented people immediately,860,<UNK>,<UNK>,SenSanders
1198962891287912454,2019-11-25 13:53:23+00:00,"Let’s be honest and acknowledge that we are seeing a rapid movement toward a political system in which a handful of very wealthy people and special interests determine who gets elected or who does not. That is not, to say the least, what this country is supposed to be about.",honest acknowledge see rapid movement political system handful wealthy people special interest determine get elect country suppose,3382,<UNK>,<UNK>,SenSanders
1198735029393874946,2019-11-24 22:47:57+00:00,"The greed and impunity of the richest 1% is costing us $5,000,000,000,000. America's wealthiest and most powerful people cannot be above the law. They must pay the taxes they already owe, just like working Americans.","greed impunity rich cost 5,000,000,000,000 America wealthy powerful people taxis like work Americans",2843,<UNK>,<UNK>,SenSanders
