id,created_at,original_text,clean_text,retweet_count,hashtags,mentions,original_author
1162173881794215937,2019-08-16 01:27:00+00:00,A Biden administration will ban assault weapons and high-capacity magazines. We will get these military-style weapons off our streets.,biden administration assault weapon high capacity magazine military style weapon street,1891,<UNK>,<UNK>,JoeBiden
1162144941293920256,2019-08-15 23:32:00+00:00,Coal miners have powered our country from the Industrial Revolution to the 21st century. I'm proud to stand with the protesting miners. Blackjewel has an obligation to give its workers the pay and benefits they’ve earned.,coal miner power country Industrial Revolution 21st century proud stand protest miner Blackjewel obligation worker benefit earn,541,<UNK>,<UNK>,JoeBiden
1162096874607828997,2019-08-15 20:21:00+00:00,"Since 1978, CEO compensation has risen 940%, while the average American has seen a raise of just 12%. It’s wrong. We need a $15 minimum wage, stronger labor laws, and a tax code that works for the middle class. It’s time we reward work, not just wealth.",1978 compensation rise average American see raise wrong need minimum wage strong labor law code work middle class time reward work wealth,1607,<UNK>,<UNK>,JoeBiden
1162081523706867712,2019-08-15 19:20:00+00:00,"Gov. @Hickenlooper ran a strong campaign, talking about the urgent need to rebuild our middle class and standing up to President Trump's trade wars. Coloradans are lucky to have John in their corner, and I look forward to seeing what he does next.",Gov. @Hickenlooper strong campaign talk urgent need rebuild middle class stand President Trump trade war coloradan lucky John corner look forward see,509,<UNK>,@Hickenlooper,JoeBiden
1162074225265512448,2019-08-15 18:51:00+00:00,I have always been a stalwart supporter of Israel—a vital partner that shares our democratic values. No democracy should deny entry to visitors based on the content of their ideas—even ideas they strongly object to. And no leader of the free world should encourage them to do so.,stalwart supporter Israel vital partner share democratic value democracy deny entry visitor base content idea idea strongly object leader free world encourage,4720,<UNK>,<UNK>,JoeBiden
1161985898155692032,2019-08-15 13:00:01+00:00,"Before I was Vice President, before I was a Senator — I started my career as an elected official on the New Castle County Council. Local races matter. I'm proud to sign the @runforsomething pledge to support candidates up and down the ballot to invest in our party’s future.",Vice President Senator start career elect official Castle County Council local race matter proud sign @runforsomething pledge support candidate ballot invest party future,663,<UNK>,@runforsomething,JoeBiden
1161800996126937088,2019-08-15 00:45:17+00:00,Rep. Steve King should resign. His comments on rape and incest have no place in Congress and fuel a corrosive culture in this country around sexual assault. We deserve better from our elected officials.,Rep. Steve King resign comment rape incest place Congress fuel corrosive culture country sexual assault deserve well elect official,3806,<UNK>,<UNK>,JoeBiden
1161791018758541313,2019-08-15 00:05:38+00:00,".@DrBiden and I send our prayers to the police officers injured today in Philadelphia, and to their families who wake up every day knowing that their loved ones are walking into harm's way when they put on the badge. We're grateful for the selfless work they do to keep us safe.",.@DrBiden send prayer police officer injure today Philadelphia family wake know love one walk harm badge grateful selfless work safe,985,<UNK>,@DrBiden,JoeBiden
1161723369366142981,2019-08-14 19:36:49+00:00,"America is an idea. An idea that for centuries has offered hope to the tired, the poor, and the huddled masses yearning to breathe free. We won’t let Donald Trump and his administration change that.",America idea idea century offer hope tired poor huddle masse yearn breathe free Donald Trump administration change,998,<UNK>,<UNK>,JoeBiden
1161643638134149121,2019-08-14 14:20:00+00:00,"Whether you are online, at a gun show, or in a store — you should have to pass a background check to buy a gun. Period.",online store pass background check period,880,<UNK>,<UNK>,JoeBiden
