id,created_at,original_text,clean_text,retweet_count,hashtags,mentions,original_author
1240646710021537792,2020-03-19 14:30:00+00:00,The Obama-Biden Administration set up the White House National Security Council Directorate for Global Health Security and Biodefense to prepare for future pandemics like COVID-19. Donald Trump eliminated it — and now we're paying the price.,Obama Biden Administration White House National Security Council Directorate Global Health Security Biodefense prepare future pandemic like COVID-19 Donald Trump eliminate pay price,25696,<UNK>,<UNK>,JoeBiden
1240447899621658624,2020-03-19 01:20:00+00:00,Our campaign is building the broad coalition we need to win in November.,campaign build broad coalition need November,1581,<UNK>,<UNK>,JoeBiden
1240436952538775553,2020-03-19 00:36:30+00:00,"I give you my word as a Biden: When I'm president, I will lead with science, listen to the experts and heed their advice, and always tell you the truth.",word biden president lead science listen expert heed advice tell truth,14667,<UNK>,<UNK>,JoeBiden
1240423237126737920,2020-03-18 23:42:00+00:00,It is a national disgrace that millions of Americans do not have a single day of paid sick leave.,national disgrace million Americans single pay sick leave,9567,<UNK>,<UNK>,JoeBiden
1240408892166660096,2020-03-18 22:45:00+00:00,"We need comprehensive action to combat the coronavirus outbreak. That's why I'm calling for a decisive public health response to curb its spread and provide treatment to those in need, and a decisive economic response that delivers real relief.",need comprehensive action combat coronavirus outbreak call decisive public health response curb spread provide treatment need decisive economic response deliver real relief,1972,<UNK>,<UNK>,JoeBiden
1240378693379293195,2020-03-18 20:45:00+00:00,I know the American people have the capacity to meet this moment. There’s nothing we’ve been unable to accomplish if we do it together.,know american people capacity meet moment unable accomplish,3032,<UNK>,<UNK>,JoeBiden
1240361258957897728,2020-03-18 19:35:43+00:00,Stop the xenophobic fear-mongering. Be honest. Take responsibility. Do your job.,stop xenophobic fear mongering honest responsibility,17741,<UNK>,<UNK>,JoeBiden
1240343464405086209,2020-03-18 18:25:01+00:00,"Much has been made of changes in President Trump's tone in recent days. But with our health care system at risk, a virus spreading, our economy on the brink — and so many lives at stake — it’s time to be less interested in his words and more focused on his actions — or inaction.",change President Trump tone recent day health care system risk virus spread economy brink life stake time interested word focused action inaction,4824,<UNK>,<UNK>,JoeBiden
1240318546896228353,2020-03-18 16:46:00+00:00,"In times of crisis, Americans stand as one. Volunteers raise their hands to help. Neighbors look out for neighbors. Businesses take care of their workers. That's who we are. We can and will meet this challenge — together.",time crisis Americans stand volunteer raise hand help neighbor look neighbor business care worker meet challenge,2901,<UNK>,<UNK>,JoeBiden
1240280546699366401,2020-03-18 14:15:00+00:00,"The next president will have to salvage our reputation, rebuild confidence in our leadership, and mobilize our country and our allies to rapidly meet new challenges — like future pandemics. We need a leader who will be ready on day one.",president salvage reputation rebuild confidence leadership mobilize country ally rapidly meet challenge like future pandemic need leader ready,6529,<UNK>,<UNK>,JoeBiden
1240114271406653440,2020-03-18 03:14:17+00:00,"Thank you, Arizona!",thank Arizona,3509,<UNK>,<UNK>,JoeBiden
1240106902274494466,2020-03-18 02:45:00+00:00,"Thank you to everyone in Arizona, Florida, and Illinois who supported our campaign. From day one, our goal has been to unify our party and our nation — and tonight, we are one step closer to achieving that goal. Let’s do this, together.",thank Arizona Florida Illinois support campaign goal unify party nation tonight step close achieve goal,2308,<UNK>,<UNK>,JoeBiden
1240089565743874048,2020-03-18 01:36:06+00:00,I'm about to address tonight's election results from Delaware. Tune in to watch live:,address tonight election result Delaware Tune watch live,1585,<UNK>,<UNK>,JoeBiden
1240072327972491266,2020-03-18 00:27:37+00:00,"Thank you, Illinois!",thank Illinois,4245,<UNK>,<UNK>,JoeBiden
1240066849674575873,2020-03-18 00:05:50+00:00,"Thank you, Florida!",thank Florida,6151,<UNK>,<UNK>,JoeBiden
1240040212903968770,2020-03-17 22:20:00+00:00,This moment demands that we choose: Hope over fear Unity over division Truth over lies Science over fiction,moment demand choose hope fear unity division truth lie Science fiction,12842,<UNK>,<UNK>,JoeBiden
1240004225641394177,2020-03-17 19:57:00+00:00,This crisis requires a decisive economic response. We need to do whatever it takes to deliver relief for our families and ensure the stability of our economy.,crisis require decisive economic response need take deliver relief family ensure stability economy,3115,<UNK>,<UNK>,JoeBiden
1239988874807586816,2020-03-17 18:56:00+00:00,"Elections are happening today in Arizona, Florida, and Illinois. I encourage folks to vote by mail or curbside vote if you can. If you vote in person, please wash your hands, don’t touch your face, and stay 6’ from others in line. Learn more:",election happen today Arizona Florida Illinois encourage folk vote mail curbside vote vote person wash hand touch face stay line learn,1935,<UNK>,<UNK>,JoeBiden
1239940807966085122,2020-03-17 15:45:00+00:00,"My mom always said, ""Being Irish is about faith, family, and courage."" Today, we celebrate the strong role Irish-Americans have played in our communities, the strength of the U.S.-Ireland relationship, and the ongoing values shared by our two nations. Happy St. Patrick's Day!",say irish faith family courage today celebrate strong role Irish Americans play community strength U.S.-Ireland relationship ongoing value share nation Happy Patrick,1898,<UNK>,<UNK>,JoeBiden
1239932555333373960,2020-03-17 15:12:12+00:00,"Michigan’s response has far outpaced the federal government’s in this crisis. Gov. Whitmer is leading decisively, while you are live-tweeting her appearances on cable news. We need a president who will do their job and lead this country.",Michigan response outpace federal government crisis Gov. Whitmer lead decisively live tweet appearance cable news need president lead country,8802,<UNK>,<UNK>,JoeBiden
1239734203555762177,2020-03-17 02:04:01+00:00,"Thank you, Washington!",thank Washington,4078,<UNK>,<UNK>,JoeBiden
1239729414809608193,2020-03-17 01:45:00+00:00,"Coronavirus is bigger than any one of us. Please take care of yourself, wash your hands, and practice social distancing. We will get through this — together.",Coronavirus big care wash hand practice social distancing,5750,<UNK>,<UNK>,JoeBiden
1239694182697992192,2020-03-16 23:25:00+00:00,"If I win the nomination, my pick for vice president will be a woman. If I win the presidency and have the opportunity, I will name the first black woman ever to the Supreme Court. A Biden administration will reflect the country we are proud to work for.",nomination pick vice president woman presidency opportunity black woman Supreme Court biden administration reflect country proud work,4404,<UNK>,<UNK>,JoeBiden
1239669017327087622,2020-03-16 21:45:00+00:00,"We are in a battle for the soul of this nation. Donald Trump threatens everything we stand for, he has: - Fanned the flames of hate - Embraced white supremacists - Separated families at the border - Threatened our democracy We have to get him out of the White House.",battle soul nation Donald Trump threaten stand fan flame hate embrace white supremacist separate family border threaten democracy White House,11042,<UNK>,<UNK>,JoeBiden
1239653917740466179,2020-03-16 20:45:00+00:00,The coronavirus pandemic is bigger than any one individual. This moment requires all of us to come together — across the country and around the world — to solve this crisis.,coronavirus pandemic big individual moment require come country world solve crisis,1999,<UNK>,<UNK>,JoeBiden
1239631268209479682,2020-03-16 19:15:00+00:00,"In the wake of the coronavirus, we need a major bailout package that delivers real relief to the American people — not more handouts for giant corporations.",wake coronavirus need major bailout package deliver real relief american people handout giant corporation,2360,<UNK>,<UNK>,JoeBiden
1239618931058511875,2020-03-16 18:25:58+00:00,"Thank you to our health care providers, first responders, grocery and other retail workers, and so many others that are keeping us safe and prepared. This coronavirus pandemic makes it clear that all workers deserve paid sick live, workplace protections and unemployment benefits.",thank health care provider responder grocery retail worker keep safe prepared coronavirus pandemic make clear worker deserve pay sick live workplace protection unemployment benefit,6370,<UNK>,<UNK>,JoeBiden
1239559042214825991,2020-03-16 14:28:00+00:00,We need a president who will always choose science over fiction.,need president choose science fiction,13352,<UNK>,<UNK>,JoeBiden
1239411048232505347,2020-03-16 04:39:55+00:00,"I know times are tough — but we’re going to get through this. We’ve got four big primaries coming up on Tuesday, and our campaign could really use your help. Chip in what you can — I really appreciate it: https://joe.link/2U3NmlG",know time tough go primary come Tuesday campaign help chip appreciate,3494,<UNK>,<UNK>,JoeBiden
1239374325041463296,2020-03-16 02:14:00+00:00,$90 billion in clean energy funding. A huge reduction in the cost of solar so that we'll never build another coal plant again. I did that. Bernie watched. #DemDebate,billion clean energy funding huge reduction cost solar build coal plant Bernie watch DemDebate,2176,#DemDebate,<UNK>,JoeBiden
1239371922204483584,2020-03-16 02:04:27+00:00,"We're building the campaign that will win this nomination and defeat Donald Trump. If you're with us, please chip in what you can right now to keep the momentum going from tonight's #DemDebate:",build campaign nomination defeat Donald Trump chip right momentum go tonight DemDebate,689,#DemDebate,<UNK>,JoeBiden
1239371184279621633,2020-03-16 02:01:31+00:00,Watch me.,watch,6296,<UNK>,<UNK>,JoeBiden
1239370040404828160,2020-03-16 01:56:58+00:00,"The coronavirus pandemic is like a war. And in a war, you do whatever is needed to be done to take care of your people. #DemDebate",coronavirus pandemic like need care people DemDebate,1530,#DemDebate,<UNK>,JoeBiden
1239367915171971072,2020-03-16 01:48:31+00:00,"We need a comprehensive response to the coronavirus outbreak. My plan mounts a decisive public health response to curb the spread of this disease and provide treatment to those in need, and a decisive economic response that delivers real relief. https://joebiden.com/covid19/",need comprehensive response coronavirus outbreak plan mount decisive public health response curb spread disease provide treatment need decisive economic response deliver real relief,906,<UNK>,<UNK>,JoeBiden
1239365671898750977,2020-03-16 01:39:37+00:00,Xenophobia is a disease. #DemDebate,Xenophobia disease DemDebate,1040,#DemDebate,<UNK>,JoeBiden
1239364431294926848,2020-03-16 01:34:41+00:00,"We have to treat climate change like the existential threat it is. As president, I will: - End subsidies for fossil fuel corporations - Ban new drilling on federal lands & waters - Hold oil executives accountable - Rally the world to raise the commitments of the Paris Agreement",treat climate change like existential threat president subsidy fossil fuel corporation drilling federal lands waters hold executive accountable rally world raise commitment Paris Agreement,2504,<UNK>,<UNK>,JoeBiden
1239364065413267456,2020-03-16 01:33:14+00:00,"No se puede negar la amenaza existencial del cambio climático, y se está acabando el tiempo para abordarlo. Tenemos que tomar medidas sin precedentes aquí en nuestro país y unir al mundo para hacer frente a esta crisis. Lea el plan completo:",puede negar amenaza existencial cambio climático está acabando tiempo para abordarlo Tenemos tomar medidas precedente aquí nuestro país unir mundo para hacer frente esta crisis plan completo,404,<UNK>,<UNK>,JoeBiden
1239363997817868290,2020-03-16 01:32:58+00:00,There is no denying the existential threat of climate change — and time is running out to address it. We have to take unprecedented action here at home and rally the world to tackle this crisis head on. Read the full plan: http://JoeBiden.com/Climate,deny existential threat climate change time run address unprecedented action home rally world tackle crisis head read plan,683,<UNK>,<UNK>,JoeBiden
1239360027372204033,2020-03-16 01:17:11+00:00,Bernie Sanders voted against comprehensive immigration reform — and then went on TV with Lou Dobbs to brag about it. Immigrants don't take our jobs. They create jobs. And we need a President who believes that to his or her core. #DemDebate,Bernie Sanders vote comprehensive immigration reform go Dobbs brag immigrant job create job need President believe core DemDebate,3331,#DemDebate,<UNK>,JoeBiden
1239358461999222784,2020-03-16 01:10:58+00:00,My running mate will be a woman. #DemDebate,running mate woman DemDebate,19362,#DemDebate,<UNK>,JoeBiden
1239356795463794688,2020-03-16 01:04:20+00:00,"If Senator @BernieSanders is the nominee, I will throw my full weight behind his campaign and do everything I can to get him elected. If I am the nominee, I hope he will do the same. Nothing can keep us from being united in the fight to defeat Trump. #DemDebate",Senator @BernieSanders nominee throw weight campaign elect nominee hope unite fight defeat Trump demdebate,9806,#DemDebate,@BernieSanders,JoeBiden
1239356529612132353,2020-03-16 01:03:17+00:00,"Bernie Sanders voted against the Brady background check bill that has kept 3 million firearms out of dangerous hands, not once, not twice, but five times. We need a president who will stand up to the @NRA — not one who stood with them against lifesaving gun safety measures.",Bernie Sanders vote Brady background check bill keep million firearm dangerous hand twice time need president stand @NRA stand lifesave safety measure,2902,<UNK>,@NRA,JoeBiden
1239354904004698112,2020-03-16 00:56:49+00:00,I took on Paul Ryan's cuts to Medicare and Social Security — to his face. #DemDebate,take Paul Ryan cut Medicare Social Security face DemDebate,1517,#DemDebate,<UNK>,JoeBiden
1239353763820961792,2020-03-16 00:52:18+00:00,People need help now. Not four years from now. Not eight years from now. We need a health care plan that can pass. #DemDebate,People need help year year need health care plan pass DemDebate,1115,#DemDebate,<UNK>,JoeBiden
1239353172835082240,2020-03-16 00:49:57+00:00,Senator @BernieSanders' attacks on my record on Social Security are a bunch of malarkey — and @PolitiFact agrees. We should be focused on going after Donald Trump — not fellow Democrats. #DemDebate,Senator @BernieSanders attack record Social Security bunch malarkey @politifact agree focus go Donald Trump fellow Democrats DemDebate,4490,#DemDebate,@BernieSanders @PolitiFact,JoeBiden
1239352291448233984,2020-03-16 00:46:26+00:00,"All those people Bernie says he cares about would have been in deep trouble without the bailout in 2008/2009. It was about saving the economy — and I agree with Bernie, some bank executives should have gone to jail. #DemDebate",people Bernie say care deep trouble bailout 2008/2009 save economy agree Bernie bank executive go jail DemDebate,1126,#DemDebate,<UNK>,JoeBiden
1239348555736907776,2020-03-16 00:31:36+00:00,"People want results, not a revolution. #DemDebate",People want result revolution demdebate,4630,#DemDebate,<UNK>,JoeBiden
1239346578684510215,2020-03-16 00:23:44+00:00,This is bigger than any one of us. This calls for a national rallying to come together. #DemDebate,big call national rallying come DemDebate,871,#DemDebate,<UNK>,JoeBiden
1239345243696160768,2020-03-16 00:18:26+00:00,This is a crisis. We’re at war with a virus. No one should have to pay for coronavirus health care costs. #DemDebate,crisis virus coronavirus health care cost DemDebate,2255,#DemDebate,<UNK>,JoeBiden
1239339344537604096,2020-03-15 23:55:00+00:00,We need leadership that listens to science. We need leaders who listen to experts and heed their advice. We need American leadership that will rally the world to meet global threats. We need leaders who are honest. That is the responsibility of a president.,need leadership listen science need leader listen expert heed advice need american leadership rally world meet global threat need leader honest responsibility president,3804,<UNK>,<UNK>,JoeBiden
1239322986823352321,2020-03-15 22:50:00+00:00,"When we have a coronavirus vaccine ready to go, it should be made widely available, free of charge. Period.",coronavirus vaccine ready widely available free charge period,13866,<UNK>,<UNK>,JoeBiden
1239280178091692032,2020-03-15 19:59:53+00:00,"This primary has brought out our party's best ideas, and our nation is better for it. If I'm President, I'll continue to bring the best ideas from all corners of the country and fight to make them reality. To see these plans, you can go to my website:",primary bring party good idea nation well President continue bring good idea corner country fight reality plan website,1717,<UNK>,<UNK>,JoeBiden
