id,created_at,original_text,clean_text,retweet_count,hashtags,mentions,original_author
1129806433258749957,2019-05-18 17:50:19+00:00,"Over 200 years ago, our nation was born out of a bold statement: We the People. Not You. Not Me. But We.",year nation bear bold statement People,2622,<UNK>,<UNK>,JoeBiden
1129806203305881602,2019-05-18 17:49:24+00:00,Watch Live: Joe Biden Officially Launches Campaign for President,watch live Biden officially launch campaign President,1249,<UNK>,<UNK>,JoeBiden
1129801214198210560,2019-05-18 17:29:34+00:00,"I’m so excited to be in Philadelphia — the birthplace of American democracy — to launch our campaign. I’ll be taking the stage soon, head to http://JoeBiden.com/Live to tune in.",excited Philadelphia birthplace american democracy launch campaign take stage soon head tune,380,<UNK>,<UNK>,JoeBiden
1129532101605433345,2019-05-17 23:40:13+00:00,"No one should be fired, denied a home or access to services because of who they are or who they love. But that’s not the reality for many LGBTQ Americans. Today’s historic passage of the #EqualityAct moves us one step closer to righting this wrong — the Senate should act now.",fire deny home access service love reality LGBTQ Americans today historic passage EqualityAct move step close right wrong Senate,1111,#EqualityAct,<UNK>,JoeBiden
1129511411133108226,2019-05-17 22:18:00+00:00,At the core of our campaign is the idea that we always do better when we act as one America. If we choose unity over division there’s nothing we can’t do. Tune in tomorrow at 1 PM ET to join us as we kick off our campaign in Philadelphia: http://JoeBiden.com/Live,core campaign idea better America choose unity division tune tomorrow join kick campaign Philadelphia,449,<UNK>,<UNK>,JoeBiden
1129467118691373056,2019-05-17 19:22:00+00:00,Thank you to the @NVAssemblyDems &amp; @NVSenateDems for their hard work — and the people of Nevada for making this a reality. The Silver State is in good hands with these women leading the way.,thank @NVAssemblyDems @NVSenateDems hard work people Nevada make reality Silver State good hand woman lead,196,<UNK>,@nvassemblydems @NVSenateDems,JoeBiden
1129182201151676419,2019-05-17 00:29:50+00:00,"Our campaign is built on restoring the American idea, that all men and women are created equal. That’s why we’re basing our campaign in Philadelphia, Pennsylvania -- the birthplace of this great experiment, American democracy.",campaign build restore american idea woman create equal base campaign Philadelphia Pennsylvania birthplace great experiment american democracy,1143,<UNK>,<UNK>,JoeBiden
1129163367762092033,2019-05-16 23:15:00+00:00,Los EEUU fueron fundados con una simple frase: We the people. Nosotros el Pueblo. Me postulo para Presidente para unificar nuestro país y asegurar que alcancemos el ideal de nuestros fundadores. Únase este sábado en Filadelfia para lanzar nuestra campaña: http://JoeBiden.com/PhillyRally,EEUU fueron fundado simple frase people Nosotros Pueblo postulo para Presidente para unificar nuestro país asegurar alcancemos ideal nuestros fundadore Únase este sábado Filadelfia para lanzar nuestra campaña,278,<UNK>,<UNK>,JoeBiden
1129135685665984514,2019-05-16 21:25:00+00:00,"I’m running for president to restore the soul of this nation, rebuild its backbone — the middle class, and unify all Americans. If you’re with me, join us as we launch our campaign in Philadelphia this Saturday: http://JoeBiden.com/PhillyRally",run president restore soul nation rebuild backbone middle class unify Americans join launch campaign Philadelphia Saturday,1521,<UNK>,<UNK>,JoeBiden
1128758197869850624,2019-05-15 20:25:00+00:00,"It was good to be back in New Hampshire! Thank you to everyone who came out to join us in Hampton, Manchester, and Nashua.",good Hampshire thank come join Hampton Manchester Nashua,329,<UNK>,<UNK>,JoeBiden
1128736808114765824,2019-05-15 19:00:00+00:00,"Thank you to the hundreds of people who joined us yesterday in the cold and rain in Nashua, NH. Our political system is broken, but I’m more optimistic about America’s chances today than I have ever been. If we come together and remember who we are, there’s nothing we can’t do.",thank hundred people join yesterday cold rain Nashua political system break optimistic America chance today come remember,826,<UNK>,<UNK>,JoeBiden
1128669112698380294,2019-05-15 14:31:00+00:00,"Republicans in AL, FL, GA, and OH are ushering in laws that clearly violate Roe v Wade and they should be declared unconstitutional. Roe v Wade is settled law and should not be overturned. This choice should remain between a woman and her doctor.",Republicans usher law clearly violate Wade declare unconstitutional Wade settle overturn choice remain woman doctor,10466,<UNK>,<UNK>,JoeBiden
