id,created_at,original_text,clean_text,retweet_count,hashtags,mentions,original_author
1230998887298564096,2020-02-21 23:33:00+00:00,Vladimir Putin doesn’t want me to be President. He doesn’t want me to be our nominee. If you’re wondering why — it’s because I’m the only person in this field who’s ever gone toe-to-toe with him.,Vladimir Putin want President want nominee wonder person field go,8423,<UNK>,<UNK>,JoeBiden
1230993099041603585,2020-02-21 23:10:00+00:00,"On day one, I will send a bill to Congress providing a roadmap to citizenship for 11 million undocumented immigrants and take action to protect Dreamers.",send bill Congress provide roadmap citizenship million undocumented immigrant action protect Dreamers,896,<UNK>,<UNK>,JoeBiden
1230960384347136000,2020-02-21 21:00:00+00:00,Family separation will end on my watch — I promise you.,family separation watch promise,1424,<UNK>,<UNK>,JoeBiden
1230947283191111680,2020-02-21 20:07:56+00:00,"A giant among men, a civil rights hero, and a man I'm honored to call a friend — Happy Birthday, Congressman Lewis! Every day your courage inspires me like it's inspired our entire country.",giant civil right hero honor friend happy birthday Congressman Lewis courage inspire like inspire entire country,902,<UNK>,<UNK>,JoeBiden
1230933959371976704,2020-02-21 19:15:00+00:00,"Experience matters. I’m the only one in this race who has gotten anything big done when it comes to health care. As president, I’ll build on Obamacare to ensure every American receives the quality, affordable care they deserve.",experience matter race get come health care president build Obamacare ensure american receive quality affordable care deserve,945,<UNK>,<UNK>,JoeBiden
1230926923183935493,2020-02-21 18:47:02+00:00,"Grateful to have the support of @latinovictoryus! We can't beat Trump without a broad and diverse coalition that includes and elevates the Latino community. Together, we can win the battle for the soul of our nation.",grateful support @latinovictoryus beat Trump broad diverse coalition include elevate latino community battle soul nation,822,<UNK>,@latinovictoryus,JoeBiden
1230916479337598978,2020-02-21 18:05:32+00:00,America's teachers and school personnel have been forced to make ends meet with too little pay and too few resources to educate our kids. That'll change in my administration. Thank you @AFTunion and @rweingarten!,America teacher school personnel force end meet little resource educate kid change administration thank @AFTunion @rweingarten,340,<UNK>,@AFTunion @rweingarten,JoeBiden
1230907739448193025,2020-02-21 17:30:48+00:00,We all have a responsibility to declare with conviction that hatred and bigotry and white supremacy have no place in America. We must give hate no safe harbor.,responsibility declare conviction hatred bigotry white supremacy place America hate safe harbor,810,<UNK>,<UNK>,JoeBiden
1230869535227596802,2020-02-21 14:59:00+00:00,Donald Trump is the most corrupt president in modern American history. We need to get him out of the White House and restore honor and dignity to the presidency.,Donald Trump corrupt president modern american history need White House restore honor dignity presidency,2855,<UNK>,<UNK>,JoeBiden
1230702055720808458,2020-02-21 03:53:30+00:00,Americans — not Vladimir Putin — should decide our elections.,Americans Vladimir Putin decide election,2616,<UNK>,<UNK>,JoeBiden
1230685572714418176,2020-02-21 02:48:00+00:00,"We had a great night at tonight's CNN town hall — and with just two days until the Nevada caucuses, we need your help to keep our momentum going. Every dollar goes a long way during this critical stretch. Chip in today:",great night tonight town hall day Nevada caucus need help momentum go dollar go long critical stretch chip today,416,<UNK>,<UNK>,JoeBiden
1230677552039186432,2020-02-21 02:16:07+00:00,I’ve sat there and looked in the eyes of parents who lost their kids to gun violence. They want to be able to sue these gun manufacturers. We should let them.,look eye parent lose kid violence want able manufacturer,1992,<UNK>,<UNK>,JoeBiden
1230657890161004544,2020-02-21 00:58:00+00:00,"Alex, a law enforcement officer and former Marine from Reno, supports common-sense gun safety reform — just like the majority of America. Here’s why he’s supporting our campaign:",Alex enforcement officer Marine Reno support common sense safety reform like majority America support campaign,432,<UNK>,<UNK>,JoeBiden
1230655877092384770,2020-02-21 00:50:00+00:00,"I'm about to take the stage for tonight's town hall in Las Vegas, Nevada. Tune in to @CNN at 8 PM ET to watch live.",stage tonight town hall Vegas Nevada Tune @cnn watch live,411,<UNK>,@CNN,JoeBiden
1230649585640574978,2020-02-21 00:25:00+00:00,Let me be clear: Mayor Bloomberg should release folks from their non-disclosure agreements. This is about transparency. The American people deserve to know the truth.,clear Mayor Bloomberg release folk disclosure agreement transparency american people deserve know truth,1896,<UNK>,<UNK>,JoeBiden
1230633227661955073,2020-02-20 23:20:00+00:00,The campaign trail is ruff without these two by my side. #LoveYourPetDay,campaign trail ruff loveyourpetday,532,#LoveYourPetDay,<UNK>,JoeBiden
1230619946306211847,2020-02-20 22:27:13+00:00,"We have to take on the @NRA and pass real reform to end our gun violence epidemic. That starts with universal background checks, a ban on assault weapons, and holding gun manufacturers accountable. I've beaten the gun lobby twice — and I'll do it again as president.",@nra pass real reform violence epidemic start universal background check assault weapon hold manufacturer accountable beat lobby twice president,331,<UNK>,@NRA,JoeBiden
1230619945110769665,2020-02-20 22:27:13+00:00,"We fall into the same pattern every time: a senseless act of violence occurs, politicians offer “thoughts and prayers,” and calls for reform fade away until the next tragedy inevitably occurs. I’m sick and tired of saying “enough is enough.” We can’t go on like this any longer.",fall pattern time senseless violence occur politician offer thought prayer call reform fade away tragedy inevitably occur sick tired say like long,315,<UNK>,<UNK>,JoeBiden
1230619943730896898,2020-02-20 22:27:13+00:00,Last night’s debate took place blocks away from the site of the deadliest mass shooting in American history — where a lone gunman took 58 precious lives and injured hundreds of others. Yet there were zero questions about how we end our gun violence epidemic. It was unacceptable.,night debate take place block away site deadly mass shooting american history lone gunman take precious life injure hundred zero question violence epidemic unacceptable,1880,<UNK>,<UNK>,JoeBiden
1230603028853596161,2020-02-20 21:20:00+00:00,"It’s simple: If you like your private health insurance plan, you should be able to keep it. If you don’t like it, you should be able to choose a new public option. That’s the choice my administration will give every American — and we’ll do it without raising middle class taxes.",simple like private health insurance plan able like able choose public option choice administration american raise middle class taxis,2120,<UNK>,<UNK>,JoeBiden
1230564205616517121,2020-02-20 18:45:44+00:00,"Trump thinks the media is the enemy of the people. He's dead wrong. America’s commitment to free press, free speech, and free expression should never waver, and certainly not in the face of Chinese authoritarianism. We've got to stand up for these freedoms at home and abroad.",Trump think media enemy people dead wrong America commitment free press free speech free expression waver certainly face chinese authoritarianism stand freedom home abroad,802,<UNK>,<UNK>,JoeBiden
1230539861343506432,2020-02-20 17:08:59+00:00,We are in a climate emergency — and every day that Donald Trump remains in the White House further threatens the future of our planet.,climate emergency Donald Trump remain White House threaten future planet,714,<UNK>,<UNK>,JoeBiden
1230501756741783554,2020-02-20 14:37:35+00:00,It's time to hold gun manufacturers accountable.,time hold manufacturer accountable,2115,<UNK>,<UNK>,JoeBiden
