id,created_at,original_text,clean_text,retweet_count,hashtags,mentions,original_author
1265757168504049664,2020-05-27 21:30:00+00:00,"There are moments in our history so grim, so heart-rending, that they're forever fixed in each of our hearts as shared grief. Today is one of those moments. 100,000 lives have now been lost to this virus. To those hurting, I'm so sorry for your loss. The nation grieves with you.","moment history grim heart rend forever fix heart share grief today moment 100,000 life lose virus hurting sorry loss nation grieve",33876,<UNK>,<UNK>,JoeBiden
1265726466051977218,2020-05-27 19:28:00+00:00,"Over the last few months, countless Asian Americans have been threatened, attacked, and blamed for COVID-19. They've cruelly been made the scapegoat by the most powerful man on the planet, President Trump. It has to end. Read more from @TammyforIL and me:",month countless Asian Americans threaten attack blame covid-19 cruelly scapegoat powerful planet President Trump read @TammyforIL,4222,<UNK>,@TammyforIL,JoeBiden
1265689220603150337,2020-05-27 17:00:00+00:00,"We’re in the middle of a global pandemic — and not only is Donald Trump preventing people from getting the health insurance they need, but he’s also actively trying to terminate the insurance millions already have. It’s morally reprehensible.",middle global pandemic Donald Trump prevent people get health insurance need actively try terminate insurance million morally reprehensible,24528,<UNK>,<UNK>,JoeBiden
1265652855651762177,2020-05-27 14:35:30+00:00,Tune in now as @TomWolfPA joins me for a conversation on how COVID-19 is impacting states:,tune @tomwolfpa join conversation COVID-19 impact state,1044,<UNK>,@TomWolfPA,JoeBiden
1265624830096936960,2020-05-27 12:44:08+00:00,"This morning, I’ll be joined by @TomWolfPA for a conversation on how COVID-19 is making an impact on states. Tune in live at 10:30AM EDT: http://JoeBiden.com/Live",morning join @TomWolfPA conversation COVID-19 make impact state tune live 10:30am,1029,<UNK>,@TomWolfPA,JoeBiden
1265472291099549699,2020-05-27 02:38:00+00:00,"Last year California passed #AB5, affording gig workers protections and benefits like a minimum wage and overtime pay. Now, gig economy giants are trying to gut the law and exempt their workers. It's unacceptable. I urge Californians to vote no on the initiative this November.",year California pass afford worker protection benefit like minimum wage overtime economy giant try exempt worker unacceptable urge Californians vote initiative November,4249,#AB5,<UNK>,JoeBiden
1265455605076185089,2020-05-27 01:31:41+00:00,George Floyd deserved better and his family deserves justice. His life mattered. I'm grateful for the swift action in Minneapolis to fire the officers involved — they must be held responsible for their egregious actions. The FBI should conduct a thorough investigation.,George Floyd deserve well family deserve justice life matter grateful swift action Minneapolis fire officer involve hold responsible egregious action conduct thorough investigation,8936,<UNK>,<UNK>,JoeBiden
1265445256465731586,2020-05-27 00:50:34+00:00,Wear a mask.,wear mask,73317,<UNK>,<UNK>,JoeBiden
1265435045780570112,2020-05-27 00:10:00+00:00,"Donald Trump's wealthy donors got tens of millions of dollars in relief, while countless small businesses were turned away. It's no wonder he didn't want any oversight. We need a government that works for all — not just the super-wealthy.",Donald Trump wealthy donor ten million dollar relief countless small business turn away wonder want oversight need government work super wealthy,17123,<UNK>,<UNK>,JoeBiden
1265417430194630659,2020-05-26 23:00:00+00:00,"The truth is asking for money is the worst part of running for president—especially in times as tough as these. But we’re coming up on our end of month fundraising deadline, and I need your help to ensure we hit our goal. If you can, please chip in today:",truth ask money bad run president especially time tough come month fundraising deadline need help ensure goal chip today,2892,<UNK>,<UNK>,JoeBiden
1265394277137481728,2020-05-26 21:28:00+00:00,1 in 4 U.S. workers has filed for unemployment benefits in the last 10 weeks. It’s a crisis unlike anything we’ve seen in our lifetime — and the Trump Administration is failing to do enough to help.,U.S. worker file unemployment benefit week crisis unlike see lifetime Trump Administration fail help,10524,<UNK>,<UNK>,JoeBiden
1265364582182162432,2020-05-26 19:30:00+00:00,"Folks, today we’re launching #League46⚾️ — a next generation coalition ready to make Donald Trump a one-term president. We've got unlimited capacity to create change — and together, we’re going to transform this country. Join today: https://joe.link/2LZWJz5",folk today launch League46 baseball generation coalition ready Donald Trump term president unlimited capacity create change go transform country join today,4337,#League46,<UNK>,JoeBiden
1265327084710264833,2020-05-26 17:01:00+00:00,So much of this could have been prevented if we had a president who listened to someone other than himself.,prevent president listen,32832,<UNK>,<UNK>,JoeBiden
1265289085150736384,2020-05-26 14:30:00+00:00,"We are months into this crisis, and Donald Trump still doesn't have a comprehensive plan when it comes to COVID-19 or the economy. It's unacceptable. I released a detailed plan laying out what I would do months ago, and have built on it since. Take a look:",month crisis Donald Trump comprehensive plan come COVID-19 economy unacceptable release detailed plan lay month build look,6279,<UNK>,<UNK>,JoeBiden
1265070142125293568,2020-05-26 00:00:00+00:00,There’s not a single thing the American people can’t do if we do it together.,single thing american people,12352,<UNK>,<UNK>,JoeBiden
1265024844887965700,2020-05-25 21:00:00+00:00,"We have always been able to take crises and turn them into opportunities — and we have the chance to do that once again. If we match our ambitions to the scale of the challenges we face, we can and will transform our country for generations to come.",able crisis turn opportunity chance match ambition scale challenge face transform country generation come,8958,<UNK>,<UNK>,JoeBiden
1264995588594073602,2020-05-25 19:03:45+00:00,"This ruling goes a long way toward protecting the sacred right to vote, but there's still work to do. We've got to ensure everyone — including individuals formerly incarcerated for felonies — has the right to make their voice heard at the ballot box.",ruling go long protect sacred right vote work ensure include individual incarcerate felony right voice hear ballot,6640,<UNK>,<UNK>,JoeBiden
1264936762570407936,2020-05-25 15:10:00+00:00,"To all the members of our military and our military families, especially those who have lost their service member, thank you. We owe you. We can never lessen the magnitude of your loss, but this I can promise you: we will never forget. #MemorialDay",member military military family especially lose service member thank lessen magnitude loss promise forget MemorialDay,13249,#MemorialDay,<UNK>,JoeBiden
1264706495096262662,2020-05-24 23:55:00+00:00,The presidency is about a lot more than tweeting from your golf cart. It requires taking on the ultimate responsibility for the biggest decisions in the world. Donald Trump simply wasn’t prepared for that. I promise you I will be.,presidency tweet golf cart require take ultimate responsibility big decision world Donald Trump simply prepare promise,27262,<UNK>,<UNK>,JoeBiden
1264681329158795264,2020-05-24 22:15:00+00:00,Climate change poses an existential threat to our future — and time is running out to address it. We have to get Donald Trump out of the White House and tackle the challenge head-on.,climate change pose existential threat future time run address Donald Trump White House tackle challenge head,11443,<UNK>,<UNK>,JoeBiden
1264654905714728960,2020-05-24 20:30:00+00:00,"Hunger today isn’t about scarcity — it’s about a massive failure in leadership. If I were President, I’d immediately work with @chefjoseandres to empower our restaurants to be part of the solution as families go hungry during the COVID-19 crisis.",hunger today scarcity massive failure leadership President immediately work @chefjoseandre empower restaurant solution family hungry covid-19 crisis,4000,<UNK>,@chefjoseandres,JoeBiden
1264632385691410433,2020-05-24 19:00:31+00:00,"We’re in the middle of a global pandemic, and the Trump Administration is trying to prevent people from getting health care.",middle global pandemic Trump Administration try prevent people get health care,12641,<UNK>,<UNK>,JoeBiden
1264600798865944577,2020-05-24 16:55:00+00:00,"Folks write letters to me asking all kinds of questions, but Jack's question on my favorite ice cream flavor might be the best one yet. Here’s what I told him: https://joe.link/36qS0Qt",folk write letter ask kind question Jack question favorite cream flavor good tell,4875,<UNK>,<UNK>,JoeBiden
