id,created_at,original_text,clean_text,retweet_count,hashtags,mentions,original_author
1200471987820220416,2019-11-29 17:50:00+00:00,"I believe in redemption. As president, I’ll ensure that those who were formerly incarcerated have the opportunity to fully reintegrate into society, earn a good living, and participate in our democracy as our fellow citizens. Read my full plan here: http://JoeBiden.com/Justice",believe redemption president ensure incarcerate opportunity fully reintegrate society earn good living participate democracy fellow citizen read plan,591,<UNK>,<UNK>,JoeBiden
1200459405226938370,2019-11-29 17:00:00+00:00,Jill and I greatly admire the work of @NobelPrize laureate @DenisMukwege and @PanziHospital for raising awareness and caring for survivors of sexual violence in eastern Congo. We must end impunity for perpetrators. #16Days,Jill greatly admire work @NobelPrize laureate @DenisMukwege @PanziHospital raise awareness care survivor sexual violence eastern Congo impunity perpetrator 16days,162,#16Days,@NobelPrize @DenisMukwege @PanziHospital,JoeBiden
1200438644974198790,2019-11-29 15:37:30+00:00,Thank you @JeanneShaheen for leading the fight to ensure that women veterans have the resources they need to be safe from violence. One of my top priorities as president will be to renew and expand VAWA — including passing this bill.,thank @JeanneShaheen lead fight ensure woman veteran resource need safe violence priority president renew expand VAWA include pass bill,289,<UNK>,@JeanneShaheen,JoeBiden
1200099533683736577,2019-11-28 17:10:00+00:00,"We have so much to be thankful for — today and every day. Happy Thanksgiving to those serving overseas who can’t be home with family, and to Americans in every corner of the country. We hope your day is filled with family and friends, laughter, and gratitude.",thankful today happy Thanksgiving serve overseas home family Americans corner country hope fill family friend laughter gratitude,2154,<UNK>,<UNK>,JoeBiden
1199859199930511368,2019-11-28 01:15:00+00:00,I’ve dedicated my life to public service. We need a president who is ready on day one.,dedicate life public service need president ready,1446,<UNK>,<UNK>,JoeBiden
1199825477826994177,2019-11-27 23:01:00+00:00,"The effects of climate change are devastating, and we must take action. My bold plan will ensure the U.S leads the world to address the climate emergency.",effect climate change devastating action bold plan ensure lead world address climate emergency,424,<UNK>,<UNK>,JoeBiden
1199777914373328897,2019-11-27 19:52:00+00:00,"Many of those seeking asylum on our southern border are fleeing horrific forms of gender-based violence. As president, I will restore asylum status for domestic violence survivors & spearhead an initiative to end violence against women and girls in Central America. #16Days",seek asylum southern border flee horrific form gender base violence president restore asylum status domestic violence survivor spearhead initiative violence woman girl Central America 16days,459,#16Days,<UNK>,JoeBiden
1199758536663658497,2019-11-27 18:35:00+00:00,"Obamacare provided protections to over 100 million Americans with pre-existing conditions. It was a huge step forward, but we can’t stop there. I’ll protect and build on Obamacare to ensure every American has the peace of mind that comes with quality, affordable health care.",Obamacare provide protection million Americans existing condition huge step forward stop protect build Obamacare ensure American peace mind come quality affordable health care,1071,<UNK>,<UNK>,JoeBiden
1199729596213669896,2019-11-27 16:40:00+00:00,We cannot let President Trump define who we are as a nation. America is hopeful and inclusive — we give hate no safe harbor and leave no one behind. We are everything that Donald Trump is not.,President Trump define nation America hopeful inclusive hate safe harbor leave Donald Trump,5412,<UNK>,<UNK>,JoeBiden
1199516945105637376,2019-11-27 02:35:00+00:00,"We’ve got to build a stronger, more inclusive middle class. That starts by strengthening public and private sector unions — because all workers should be empowered to bargain for what they deserve. Read my full plan:",build strong inclusive middle class start strengthen public private sector union worker empower bargain deserve read plan,402,<UNK>,<UNK>,JoeBiden
1199498573655625729,2019-11-27 01:22:00+00:00,"It’s not enough to wish the world was better — we have to make it so. That belief has guided my life as it has Rev. Dr. Frantz Whitfield's. He’s a pillar of Iowa's faith community, and I’m grateful to have his support.",wish world well belief guide life Rev. Frantz Whitfield pillar Iowa faith community grateful support,439,<UNK>,<UNK>,JoeBiden
1199471394612023303,2019-11-26 23:34:00+00:00,Prescription drug corporations are profiteering off of the pocketbooks of sick individuals — it’s wrong. It’s time to stand up to this abuse of power – and I’m ready to take on the battle as president. Read my plan:,prescription drug corporation profiteer pocketbook sick individual wrong time stand abuse power ready battle president read plan,309,<UNK>,<UNK>,JoeBiden
1199452953037484032,2019-11-26 22:20:43+00:00,"I'd love to, but it's right before the New Hampshire primary — I'll be busy talking to voters about how I'm going to beat Donald Trump. Come join me! You can sign up to join our team here: http://JoeBiden.com/Join",love right Hampshire primary busy talk voter go beat Donald Trump come join sign join team,242,<UNK>,<UNK>,JoeBiden
1199434028656529414,2019-11-26 21:05:31+00:00,It’s going to take all hands on deck to reach our end of month goal — I’d really appreciate your help. Chip in what you can: https://joe.link/2OKlWP7,go hand deck reach month goal appreciate help chip,191,<UNK>,<UNK>,JoeBiden
1199422824504422400,2019-11-26 20:21:00+00:00,America’s farmers deserve better.,America farmer deserve well,509,<UNK>,<UNK>,JoeBiden
1199394771359416322,2019-11-26 18:29:31+00:00,The next president will face the enormous challenge of picking up the pieces of America's broken foreign policy under President Trump. There’s no time for on-the-job training. We need a leader who is ready on day one.,president face enormous challenge pick piece America broken foreign policy President Trump time training need leader ready,1970,<UNK>,<UNK>,JoeBiden
1199158331987742720,2019-11-26 02:50:00+00:00,South Carolina’s Social Security number requirement is an unnecessary burden that discourages folks from participating in our political process. It's wrong and should be reversed. We should be making voting easier — not harder.,South Carolina Social Security number requirement unnecessary burden discourage folk participate political process wrong reverse make voting easy hard,717,<UNK>,<UNK>,JoeBiden
1199146000566243328,2019-11-26 02:01:00+00:00,"I'm incredibly honored to have the endorsement of Tom and Christie Vilsack. I know with their support, we can win the Iowa caucus, earn the nomination, and beat Donald Trump next November.",incredibly honor endorsement Christie Vilsack know support Iowa caucus earn nomination beat Donald Trump November,452,<UNK>,<UNK>,JoeBiden
1199133166050693121,2019-11-26 01:10:00+00:00,"The American people are still waiting to see your tax returns, @realDonaldTrump. What are you hiding?",american people wait return @realDonaldTrump hide,9962,<UNK>,@realDonaldTrump,JoeBiden
1199119324616617985,2019-11-26 00:15:00+00:00,"We must get Donald Trump out of the White House. Once we do, we can: - Combat climate change - Rebuild a more inclusive middle class - Protect and build on Obamacare - Ensure our government works for all Americans — not just the powerful",Donald Trump White House combat climate change rebuild inclusive middle class protect build Obamacare ensure government work Americans powerful,2245,<UNK>,<UNK>,JoeBiden
1199108251746521089,2019-11-25 23:31:00+00:00,I promise you that @DrBiden and I will be the best partners and fiercest advocates in the White House for America’s educators and students.,promise @DrBiden good partner fierce advocate White House America educator student,315,<UNK>,@DrBiden,JoeBiden
1199095417205673984,2019-11-25 22:40:00+00:00,"One of my favorite parts of being on the campaign trail is meeting folks across the country and hearing their stories. That's why I want to sit down and have dinner with you—and yes, we can have ice cream for dessert! Chip in for your chance to win: https://joe.link/2DgtN1x",favorite part campaign trail meet folk country hear story want dinner cream dessert chip chance,169,<UNK>,<UNK>,JoeBiden
1199067734820057093,2019-11-25 20:50:00+00:00,"We need to face the facts on climate change: it’s already here and it poses an existential threat to our future. There is no time to waste. On day one, I’ll take the bold action necessary to protect our planet for future generations.",need face fact climate change pose existential threat future time waste bold action necessary protect planet future generation,484,<UNK>,<UNK>,JoeBiden
1199037535827030023,2019-11-25 18:50:00+00:00,".@realDonaldTrump, you're a serial liar and the most corrupt president in modern American history. I can hardly wait to take you on.",.@realDonaldTrump serial liar corrupt president modern american history hardly wait,4150,<UNK>,@realDonaldTrump,JoeBiden
1199004568618782722,2019-11-25 16:39:00+00:00,"Today, I join leaders and activists around the world in recommitting to ending violence against women everywhere. Donald Trump has undermined American leadership — I'll restore it, and work to address gender-based violence in all its forms. #IDEVAW",today join leader activist world recommit end violence woman Donald Trump undermine american leadership restore work address gender base violence form IDEVAW,595,#IDEVAW,<UNK>,JoeBiden
1198764486481629189,2019-11-25 00:45:00+00:00,Our students and educators cannot afford four more years of Donald Trump and Betsy DeVos.,student educator afford year Donald Trump Betsy DeVos,3022,<UNK>,<UNK>,JoeBiden
1198710380018704384,2019-11-24 21:10:00+00:00,"It’s time we remember who we are as Americans: we treat each other with dignity, we leave nobody behind, and we give hate no safe harbor.",time remember Americans treat dignity leave hate safe harbor,4318,<UNK>,<UNK>,JoeBiden
1198691757342560258,2019-11-24 19:56:00+00:00,"Weapons of war have no place in our communities. I’ve successfully taken on the @NRA to ban assault weapons and high-capacity magazines before, and I’ll do it again in the White House.",weapon place community successfully take @nra assault weapon high capacity magazine White House,678,<UNK>,@NRA,JoeBiden
1198425251551629312,2019-11-24 02:17:00+00:00,"I’m running for president to build an inclusive middle class where everyone comes along — regardless of race, gender, religion, ethnicity, sexual orientation, or disability.",run president build inclusive middle class come regardless race gender religion ethnicity sexual orientation disability,1262,<UNK>,<UNK>,JoeBiden
1198411913413177347,2019-11-24 01:24:00+00:00,Four more years of Donald Trump will fundamentally alter the character of this nation. We cannot stand by and watch that happen.,year Donald Trump fundamentally alter character nation stand watch happen,9003,<UNK>,<UNK>,JoeBiden
