id,created_at,original_text,clean_text,retweet_count,hashtags,mentions,original_author
1294313815245561859,2020-08-14 16:43:55+00:00,"The peace agreement between Israel and UAE brokered by @realDonaldTrump, is a significant move to continuing efforts towards peace in the Middle East. #Historic 🇺🇸",peace agreement Israel broker @realDonaldTrump significant continue effort peace Middle East Historic United_States,341,#Historic,@realDonaldTrump,NikkiHaley
1294312497198096387,2020-08-14 16:38:41+00:00,"Biden, who as the presumptive Democratic nominee has embraced the socialist agenda put forth by Bernie Sanders, has pledged to repeal this vital tax reform, promising the largest tax increase in American history.",Biden presumptive democratic nominee embrace socialist agenda forth Bernie Sanders pledge repeal vital reform promise large increase american history,272,<UNK>,<UNK>,NikkiHaley
1294080615424438278,2020-08-14 01:17:16+00:00,Colleges and universities have a responsibility to allow everyone to speak and express themselves without fear of backlash. Universities should teach kids “how to think” NOT “what to think”. We must start to hold all universities accountable.,college university responsibility allow speak express fear backlash university teach kid think think start hold university accountable,1160,<UNK>,<UNK>,NikkiHaley
1294006686907277314,2020-08-13 20:23:30+00:00,Great news. Strong leadership. ❤️🇺🇸,great news strong leadership red_heart_selector::united_state,681,<UNK>,<UNK>,NikkiHaley
1293971019816996865,2020-08-13 18:01:46+00:00,Fantastic article by @kileyqallen in the @FDRLST on why the world needs to pay attention to the China’s horrible actions to those who use the power of their voices for freedom in Hong Kong. The brutal crackdown from China should not be ignored.,fantastic article @kileyqallen @FDRLST world need attention China horrible action power voice freedom Hong Kong brutal crackdown China ignore,750,<UNK>,@kileyqallen @FDRLST,NikkiHaley
1293966450869362690,2020-08-13 17:43:37+00:00,"Biden's pick for his VP running mate, Democratic California Senator Kamala Harris, was ranked as being more liberal than Democratic Vermont Senator Bernie Sanders, the congressperson often considered the furthest left within the Democratic caucus.",Biden pick running mate democratic California Senator Kamala Harris rank liberal democratic Vermont Senator Bernie Sanders congressperson consider furth leave democratic caucus,191,<UNK>,<UNK>,NikkiHaley
1293965708733362177,2020-08-13 17:40:40+00:00,"As a pres candidate, Sen. Harris promised to use executive power to sidestep Congress and implement her liberal agenda. The list includes restricting gun rights, legalizing illegal immigrants, and implementing equal pay. @standamericanow",pre candidate Sen. Harris promise executive power sidestep Congress implement liberal agenda list include restrict right legalize illegal immigrant implement equal @standamericanow,930,<UNK>,@standamericanow,NikkiHaley
1293965125347672066,2020-08-13 17:38:21+00:00,"During the pres campaign, Sen. Harris sponsored Bernie Sanders’ version of socialized medicine, Medicare for All, before she backed away from it. She also called for abolishing private insurance, saying, “Let’s eliminate all of that.” (She has since “clarified” that position.)",pre campaign Sen. Harris sponsor Bernie Sanders version socialized medicine Medicare back away call abolish private insurance say eliminate clarify position,153,<UNK>,<UNK>,NikkiHaley
1293964689290997760,2020-08-13 17:36:37+00:00,"Sen Harris on Energy: She planted herself squarely with the far left of the party, endorsing the Green New Deal and sponsoring an “equity plan” for climate change with Rep. Alexandria Ocasio-Cortez. She would also ban all fracking, killing millions of jobs in the process.",Harris Energy plant squarely left party endorse Green Deal sponsor equity plan climate change Rep. Alexandria Ocasio Cortez fracke kill million job process,544,<UNK>,<UNK>,NikkiHaley
1293964121411649544,2020-08-13 17:34:21+00:00,National Review stated Sen. Harris is “the most radically pro-abortion candidate to run for president or VP in the history of our country.” She cosponsored a bill which would override state’s restrictions on abortion by requiring states to get “preclearance” from the fed govt.,National Review state Sen. Harris radically abortion candidate president history country cosponsor bill override state restriction abortion require state preclearance govt,370,<UNK>,<UNK>,NikkiHaley
