id,created_at,original_text,clean_text,retweet_count,hashtags,mentions,original_author
1213908063498964993,2020-01-05 19:40:10+00:00,#StandForAmerica ❤️🇺🇸,StandForAmerica red_heart_selector::united_states,2435,#StandForAmerica,<UNK>,NikkiHaley
1213541864542031873,2020-01-04 19:25:01+00:00,"If you are on instagram, take a second and follow me at https://www.instagram.com/nikkihaley/",instagram second follow,137,<UNK>,<UNK>,NikkiHaley
1213130653576945666,2020-01-03 16:11:01+00:00,Speaking two years ago about the administration’s promise to protect Americans and our friends from the dangers of Iranian proxies in the Middle East.,speak year administration promise protect Americans friend danger iranian proxy Middle East,1002,<UNK>,<UNK>,NikkiHaley
1213130193713422336,2020-01-03 16:09:11+00:00,My warnings about Soleimani two years ago. 🇺🇸,warning Soleimani year united_state,14763,<UNK>,<UNK>,NikkiHaley
1213116007310594050,2020-01-03 15:12:49+00:00,"Recently I spoke on the Iranian threats in the region. The Iranian regime had a choice to make. Their choice was to plan for another attack. We responded with strength, not fear. ❤️🇺🇸",recently speak iranian threat region iranian regime choice choice plan attack respond strength fear red_heart_selector::united_states,1866,<UNK>,<UNK>,NikkiHaley
1213110515834269697,2020-01-03 14:51:00+00:00,https://www.mkt.com/bookends/item/nikki-haley-signed-copy-of-with-all-due-respect-defending-america-with-grit-and-grace,,1,<UNK>,<UNK>,NikkiHaley
1213110441448235009,2020-01-03 14:50:42+00:00,https://www.mkt.com/bookends/item/nikki-haley-signed-copy-of-with-all-due-respect-defending-america-with-grit-and-grace,,1,<UNK>,<UNK>,NikkiHaley
1212929916221698049,2020-01-03 02:53:21+00:00,Qassem Soleimani was an arch terrorist with American blood on his hands. His demise should be applauded by all who seek peace and justice. Proud of President Trump for doing the strong and right thing. @realDonaldTrump 🇺🇸,Qassem Soleimani arch terrorist american blood hand demise applaud seek peace justice proud President Trump strong right thing @realDonaldTrump united_state,21924,<UNK>,@realDonaldTrump,NikkiHaley
1212896298115973120,2020-01-03 00:39:46+00:00,Just finished reading “Educated”.This was an amazing book that shows the role culture plays in a person’s life & the importance of an education.@tarawestover personal account of no formal education to receiving a PhD from Cambridge is extraordinary.Inspiring &amp; touching read!,finish read Educated” amazing book show role culture play person life importance education.@tarawestover personal account formal education receive Cambridge extraordinary Inspiring touching read,74,<UNK>,@tarawestover,NikkiHaley
1212808526562840576,2020-01-02 18:51:00+00:00,Don’t let the negativity get to you. Tweet what you want to say but don’t read the comments. Some people are miserable with their own life and push it on others. Ignore it. Continue to share your love. Many appreciate it. ❤️,negativity Tweet want read comment people miserable life push ignore continue share love appreciate red_heart_selector,11,<UNK>,<UNK>,NikkiHaley
1212792559740882944,2020-01-02 17:47:33+00:00,Hope you enjoy it! ❤️🇺🇸,hope enjoy red_heart_selector::united_states,54,<UNK>,<UNK>,NikkiHaley
1212779930775379968,2020-01-02 16:57:22+00:00,Thankful for a fun and relaxing family vacation. Literally have not seen any news! Back to the real world 🌎. Excited for 2020❣️#FamilyVacation #MontegoBay #FunTimesAhead,thankful relax family vacation literally see news real world globe_showing_americas excited 2020 heart_exclamation:#familyvacation MontegoBay funtimesahead,84,#FamilyVacation #MontegoBay #FunTimesAhead,<UNK>,NikkiHaley
1212400279297155075,2020-01-01 15:48:46+00:00,"What a decade it was.Our family saw a graduation,military deployment,governorship & ambassadorship, a move to NYC & new friendships.2020 will be exciting for sure w/ another graduation, being empty nesters & moving home to SC! Thankful for everyone who has supported us❣️ #2020",decade family graduation military deployment governorship ambassadorship friendships.2020 exciting sure graduation nester move home thankful support heart_exclamation 2020,405,<UNK>,<UNK>,NikkiHaley
1212244149191221248,2020-01-01 05:28:22+00:00,❤️❤️❤️,red_heart_selector::red_heart_selector::red_heart_selector,1,<UNK>,<UNK>,NikkiHaley
