id,created_at,original_text,clean_text,retweet_count,hashtags,mentions,original_author
1179757723921141760,2019-10-03 13:58:54+00:00,"Great time catching up with my friend @GovRicketts and the team @BellevueU in Omaha. Higher education institutions should cater to student needs, especially adults, military, and first generation college students. The goal is to help people make a better life for themselves. 🇺🇸",great time catch friend @GovRicketts team @bellevueu Omaha high education institution cater student need especially adult military generation college student goal help people well life united_state,58,<UNK>,@GovRicketts @BellevueU,NikkiHaley
1179623749282357248,2019-10-03 05:06:32+00:00,"This makes my heart hurt. There were no winners in this situation. Sad all around but once again grace prevailed. An amazing example of faith, love, and forgiveness. Lifting up both families in prayer during this time. ❤️🙏🏽",make heart hurt winner situation grace prevail amazing example faith love forgiveness lift family prayer time red_heart_selector::folded_hands_medium_skin_tone,1286,<UNK>,<UNK>,NikkiHaley
1179479845417308160,2019-10-02 19:34:43+00:00,Highlighting the importance of freedom of expression on college campuses. 🇺🇸,highlight importance freedom expression college campus united_state,601,<UNK>,<UNK>,NikkiHaley
1179427291262324738,2019-10-02 16:05:53+00:00,Going on the road for a couple of days. Will miss this sweet one. 💙🐾 #Bentley,go road couple day miss sweet blue_heart::paw_print Bentley,58,#Bentley,<UNK>,NikkiHaley
1179030635689775104,2019-10-01 13:49:43+00:00,"Passing the USMCA would bring in 176,000 jobs and $68 billion. It should be an easy bipartisan victory. #GetToWork","pass USMCA bring 176,000 job billion easy bipartisan victory GetToWork",1916,#GetToWork,<UNK>,NikkiHaley
1178831718222123008,2019-10-01 00:39:17+00:00,There's no place like home! We can't wait to see you all in Spartanburg on November 16th. We will be at @ConverseCollege partnering with @HubCityBookshop at 6:00pm for an amazing evening. Tickets on sale now: http://www.NikkiHaleyBook.com,place like home wait Spartanburg November 16th @conversecollege partner @HubCityBookshop 6:00pm amazing evening ticket sale,38,<UNK>,@ConverseCollege @HubCityBookshop,NikkiHaley
1178735206062346240,2019-09-30 18:15:47+00:00,"If Beijing cannot keep to its pledge to govern Hong Kong by the model of “one country two systems,” the people of Taiwan are certainly right to be skeptical that unification would mean anything other than an eventual subjugation to China.",Beijing pledge govern Hong Kong model country system people Taiwan certainly right skeptical unification mean eventual subjugation China,1484,<UNK>,<UNK>,NikkiHaley
1178726904595128320,2019-09-30 17:42:48+00:00,"We continue to stand with the Goldin family. Hamas must return the remains of their son, a brave Israeli soldier who has been held inGaza for 5 years. #BringHadarHome",continue stand Goldin family Hamas return remain brave israeli soldier hold inGaza year bringhadarhome,353,#BringHadarHome,<UNK>,NikkiHaley
1178692570265915392,2019-09-30 15:26:22+00:00,"Does this mean we can hang up anything being done to address this? Instead of the political drama from both sides, it would be nice to see Congress do something about reducing this debt. #DoYourJob #ThisIsNotSustainable 🇺🇸",mean hang address instead political drama side nice Congress reduce debt doyourjob thisisnotsustainable united_state,1279,#DoYourJob #ThisIsNotSustainable,<UNK>,NikkiHaley
1178658999627141120,2019-09-30 13:12:58+00:00,L’Shana Tovah to all celebrating Rosh Hashanah. Wishing all of you many blessings in the new year.,L’Shana Tovah celebrate Rosh Hashanah wish blessing year,203,<UNK>,<UNK>,NikkiHaley
