,id,created_at,original_text,clean_text,retweet_count,hashtags,mentions,original_author
492,1255987242956476423,2020-04-30 22:27:48+00:00,"Great to be at @GM in Indiana with @SecElaineChao, @GovHolcomb &amp; @mtbarra where they’ve partnered with @MyVOCSN to produce hundreds of ventilators for the American health care system. We’re proud to report that every American who has needed a ventilator has received a ventilator.",great Indiana @SecElaineChao @GovHolcomb @mtbarra partner @MyVOCSN produce hundred ventilator american health care system proud report American need ventilator receive ventilator,341,<UNK>,@GM @SecElaineChao @GovHolcomb @mtbarra @MyVOCSN,Mike_Pence
493,1255910118077747200,2020-04-30 17:21:20+00:00,"Under the leadership of President @realDonaldTrump, @fema has been able to deliver millions of critical PPE supplies to the Hoosier State and across the Country. We will continue to work every day to protect the health and well-being of the American people.",leadership President @realDonaldTrump @fema able deliver million critical supply Hoosier State Country continue work protect health american people,341,<UNK>,@realDonaldTrump @fema,Mike_Pence
494,1255220247268855808,2020-04-28 19:40:02+00:00,Thank you @GovTimWalz for aligning resources to improve testing and using new research to protect the people of Minnesota. We will continue to work every day with Governors across this Country to put the Coronavirus in the past.,thank @GovTimWalz align resource improve testing research protect people Minnesota continue work Governors country Coronavirus past,421,<UNK>,@GovTimWalz,Mike_Pence
495,1255199168462815237,2020-04-28 18:16:16+00:00,"In Minnesota today with @SteveFDA, @GovTimWalz and @RepHagedorn at @mayocliniclabs where they are making great progress on testing and collecting crucial plasma donations from Americans who have recovered from the Coronavirus.",Minnesota today @stevefda @GovTimWalz @rephagedorn @mayocliniclabs make great progress testing collect crucial plasma donation Americans recover Coronavirus,409,<UNK>,@SteveFDA @GovTimWalz @RepHagedorn @mayocliniclabs,Mike_Pence
496,1255103609563480064,2020-04-28 11:56:33+00:00,"We are proud of the progress made by the great people of Louisiana. By putting the health of their neighbors first, they are slowing the spread and flattening the curve as we continue to work through this pandemic together as a Nation.",proud progress great people Louisiana put health neighbor slow spread flatten curve continue work pandemic nation,515,<UNK>,<UNK>,Mike_Pence
497,1254967850424467457,2020-04-28 02:57:06+00:00,"Tomorrow, I will be visiting @MayoClinic in Minnesota where they are leading the way on testing for the Coronavirus in the United States.",tomorrow visit @MayoClinic Minnesota lead testing Coronavirus United States,909,<UNK>,@MayoClinic,Mike_Pence
498,1254956264465010689,2020-04-28 02:11:04+00:00,To the people of Philadelphia: Keep doing what you’re doing. It’s working.,people Philadelphia work,393,<UNK>,<UNK>,Mike_Pence
499,1254931334256001026,2020-04-28 00:32:00+00:00,"We believe that we have a sufficient amount of testing today, for every State that qualifies, to enter Phase One of Opening Up America Again. https://www.whitehouse.gov/openingamerica/",believe sufficient testing today State qualify enter Phase open America,1012,<UNK>,<UNK>,Mike_Pence
500,1254908221648711682,2020-04-27 23:00:09+00:00,"Two months ago, we had done less than 10,000 tests for the Coronavirus in the United States. Because of the public-private partnership President @realDonaldTrump forged with commercial labs across the Country, we have tested over 5.4 Million Americans.","month 10,000 test Coronavirus United States public private partnership President @realDonaldTrump forge commercial lab Country test million Americans",1250,<UNK>,@realDonaldTrump,Mike_Pence
501,1254873810689568768,2020-04-27 20:43:25+00:00,"Influenza-like Illness in the United States during the week ending April 18, 2020:",Influenza like Illness United States week end April 2020,378,<UNK>,<UNK>,Mike_Pence
