id,created_at,original_text,clean_text,retweet_count,hashtags,mentions,original_author
1274403997017755648,2020-06-20 18:09:24+00:00,"We are wheels up to Tulsa, Oklahoma! See you soon! #MAGA 🇺🇸",wheel Tulsa Oklahoma soon maga united_state,6888,#MAGA,<UNK>,Mike_Pence
1273981533687296000,2020-06-19 14:10:41+00:00,"On this day, we also honor the unbreakable spirit and countless contributions of African Americans throughout our history who have enriched every facet of American life. #Juneteenth",honor unbreakable spirit countless contribution african Americans history enrich facet american life Juneteenth,780,#Juneteenth,<UNK>,Mike_Pence
1273981532626132993,2020-06-19 14:10:41+00:00,"On this #Juneteenth, we remember the millions of African Americans who suffered the evils of slavery and commemorate the historic moment, in 1865, when the long awaited order reading “All Slaves are Free” ushered in Emancipation.",juneteenth remember million African Americans suffer evil slavery commemorate historic moment 1865 long awaited order read slave free usher emancipation,1901,#Juneteenth,<UNK>,Mike_Pence
1273730142473510914,2020-06-18 21:31:45+00:00,"I’m proud to report, that after a challenging time in our Nation, every state in this Country and American businesses large and small have already begun to reopen. We are Opening Up America again and getting Americans back to work! #TransitiontoGreatness 🇺🇸",proud report challenging time nation state Country american business large small begin reopen open America get Americans work TransitiontoGreatness United_States,1481,#TransitiontoGreatness,<UNK>,Mike_Pence
1273729838310965248,2020-06-18 21:30:32+00:00,"Thank you, Chardam Gear Company and Casadei Steel Inc., for the warm welcome today! It was a great privilege to be in Michigan with @SecGeneScalia and two American businesses that have built America up and helped keep us safe for a combined 84 years!",thank Chardam Gear Company Casadei Steel Inc. warm welcome today great privilege Michigan @SecGeneScalia american business build America help safe combined year,595,<UNK>,@SecGeneScalia,Mike_Pence
1273687671278206977,2020-06-18 18:42:59+00:00,"Watch LIVE: Remarks at Casadei Steel Inc. in Sterling Heights, MI",watch live remark Casadei Steel Inc. Sterling Heights,402,<UNK>,<UNK>,Mike_Pence
1273664507626348545,2020-06-18 17:10:56+00:00,"The Engine House is an amazing establishment owned by two incredible Michigan firefighters, who have spent decades serving their fellow Michiganders and the Nation. It was an honor to have lunch there with a combat Veteran and truly great American, @JohnJamesMI, this afternoon!",Engine House amazing establishment own incredible Michigan firefighter spend decade serve fellow Michiganders Nation honor lunch combat veteran truly great american @JohnJamesMI afternoon,638,<UNK>,@JohnJamesMI,Mike_Pence
1273662321961971718,2020-06-18 17:02:15+00:00,Just landed in the Great Lakes State where businesses large and small are reopening and Americans are getting back to work!,land Great Lakes State business large small reopen Americans get work,710,<UNK>,<UNK>,Mike_Pence
1273620398148448256,2020-06-18 14:15:40+00:00,"En route Michigan to visit Chardam Gear Company, an American manufacturing company that has been serving aerospace components for over 65 years!",route Michigan visit Chardam Gear Company american manufacturing company serve aerospace component year,502,<UNK>,<UNK>,Mike_Pence
1273384232493166600,2020-06-17 22:37:14+00:00,"Great update w/ the WH Coronavirus Task Force. Today less than 6% of Americans tested have the virus, cases have stabilized over the past 2 weeks, averaging 20K—down from 30K in April. Hospitalizations are declining & we’re working closely with states to Safely Reopen America.",great update Coronavirus Task Force today Americans test virus case stabilize past week average April hospitalization decline work closely state safely reopen America,2199,<UNK>,<UNK>,Mike_Pence
