id,created_at,original_text,clean_text,retweet_count,hashtags,mentions,original_author
1171098905817337857,2019-09-09 16:31:51+00:00,Thank you to everyone at the @NCGOP working hard to get @jdanbishop to Washington! Keep up the great work! #NC09,thank @NCGOP work hard @jdanbishop Washington great work nc09,3536,#NC09,@NCGOP @jdanbishop,Mike_Pence
1171093463380713473,2019-09-09 16:10:14+00:00,"Making GOTV calls for @jdanbishop with @markmeadows &amp; @DavidRouzer. North Carolina and America need @jdanbishop in the United States Congress! A vote for Dan is a vote for a man who is a fierce defender of our military and veterans, and strong on crime and border security! #NC09",make GOTV call @jdanbishop @markmeadows @DavidRouzer North Carolina America need @jdanbishop United States Congress vote vote fierce defender military veteran strong crime border security NC09,267,#NC09,@jdanbishop @MarkMeadows @DavidRouzer @jdanbishop,Mike_Pence
1171081550861148160,2019-09-09 15:22:54+00:00,Hello North Carolina! Great to be back in the Tar Heel State with @jdanbishop! #NC09 needs Dan Bishop in Washington!,hello North Carolina great Heel State @jdanbishop NC09 need Bishop Washington,314,#NC09,@jdanbishop,Mike_Pence
1171076750207418368,2019-09-09 15:03:49+00:00,See you soon!,soon,289,<UNK>,<UNK>,Mike_Pence
1169998853724151810,2019-09-06 15:40:38+00:00,Looking forward to joining @jdanbishop in Union County North Carolina on September 9th! He’s the right choice for #NC09 and will make a great member of Congress!,look forward join @jdanbishop Union County North Carolina September right choice NC09 great member Congress,277,#NC09,@jdanbishop,Mike_Pence
1166886007352057857,2019-08-29 01:31:18+00:00,"During the last Administration the VA was removing Bibles & even banning Christmas carols to be politically correct, but under President @realDonaldTrump, VA hospitals will NOT be religion-free zones. Message to the New Hampshire VA: the Bible STAYS! -@AmericanLegion",Administration remove Bibles ban Christmas carol politically correct President @realDonaldTrump hospital religion free zone message Hampshire Bible STAYS -@AmericanLegion,14178,<UNK>,@realDonaldTrump @AmericanLegion,Mike_Pence
1166144298930331648,2019-08-27 00:24:01+00:00,"President @realDonaldTrump and I are never going to stop fighting for the policies that have revived this American economy and we’re going to keep fighting for all of YOU—people who put Faith, Family and Freedom first! 🇺🇸",President @realDonaldTrump go stop fight policy revive american economy go fight people Faith Family Freedom united_state,1324,<UNK>,@realDonaldTrump,Mike_Pence
1166140445883342848,2019-08-27 00:08:42+00:00,"The choice in this election couldn’t be clearer, the stakes couldn’t be higher and today we have a President who loves this country and who stands by our military, our workers, our values and our freedoms! #FFBBQ",choice election clear stake high today President love country stand military worker value freedom FFBBQ,452,#FFBBQ,<UNK>,Mike_Pence
1166134524952096779,2019-08-26 23:45:11+00:00,"To Keep America Great, we have to re-elect @LindseyGrahamSC, send @Duncan4Congress back to Washington DC and we need 4 more years of President @realDonaldTrump in the White House!",America Great elect @LindseyGrahamSC send @duncan4congress Washington need year President @realDonaldTrump White House,1699,<UNK>,@LindseyGrahamSC @Duncan4Congress @realDonaldTrump,Mike_Pence
1166132522780188674,2019-08-26 23:37:13+00:00,"Here in the Palmetto State, you believed we could be strong again, you believed we could be prosperous again, and you said yes to President Donald J. Trump in 2016. South Carolina, I know you’re going to say YES in 2020 to 4 MORE YEARS of President @realDonaldTrump! #FFBBQ",Palmetto State believe strong believe prosperous say President Donald Trump 2016 South Carolina know go 2020 year President @realDonaldTrump FFBBQ,358,#FFBBQ,@realDonaldTrump,Mike_Pence
1166061424734396417,2019-08-26 18:54:42+00:00,"We already have a GREAT crowd on hand for @Duncan4Congress’ 9th Annual Faith &amp; Freedom BBQ tonight in Anderson, South Carolina! Looking forward to seeing everyone there! 🇺🇸",great crowd hand @duncan4congress Annual Faith Freedom tonight Anderson South Carolina look forward see united_state,191,<UNK>,@Duncan4Congress,Mike_Pence
1164583607748292608,2019-08-22 17:02:23+00:00,"Thanks for the warm welcome last night, Utah!",thank warm welcome night Utah,295,<UNK>,<UNK>,Mike_Pence
1164358419899281408,2019-08-22 02:07:34+00:00,We have to say YES to #USMCA &amp; @POTUS’ vision for American Energy &amp; NO to the Green New Deal &amp; ANY candidate for president that wants to “eliminate” fossil fuels! They stand for a radical climate change agenda. We stand for American Energy Independence! 🇺🇸,USMCA @POTUS vision American Energy Green Deal candidate president want eliminate fossil fuel stand radical climate change agenda stand American Energy Independence united_state,753,#USMCA,@POTUS,Mike_Pence
1164252769940889600,2019-08-21 19:07:45+00:00,Thank you to ALL of our supporters across the country! Keep America Great! 🇺🇸 #KAG2020,thank supporter country America Great united_state KAG2020,481,#KAG2020,<UNK>,Mike_Pence
1163995284734656517,2019-08-21 02:04:36+00:00,Thanks John! It was a truly inspiring day in Detroit with you and @RealBenCarson!,thanks John truly inspiring Detroit @RealBenCarson,510,<UNK>,@RealBenCarson,Mike_Pence
1163959576041021440,2019-08-20 23:42:42+00:00,"My wife Karen was thrilled to be in North Carolina today with @JDanBishop and his wife, Jo. Dan is a passionate fighter for limited, effective government that spends taxpayers dollars wisely. We need a strong supporter like Dan Bishop in Congress!",wife Karen thrill North Carolina today @JDanBishop wife passionate fighter limited effective government spend taxpayer dollar wisely need strong supporter like Bishop Congress,224,<UNK>,@jdanbishop,Mike_Pence
1163527940606504962,2019-08-19 19:07:33+00:00,"If any one of the Democrat candidates who stood on stage won the presidency, the gains of the last 2 and a 1/2 years would be wiped out – with higher taxes & regulations. Jobs and the stock market would go down. And we would get that recession the naysayers are talking about.",Democrat candidate stand stage presidency gain year wipe high taxis regulation job stock market recession naysayer talk,303,<UNK>,<UNK>,Mike_Pence
1163527117210030080,2019-08-19 19:04:16+00:00,"For all of the progress we’ve made, all of it could be lost. If the policies advocated by Democrats on that debate stage take hold in the White House, it’ll wreck the American economy.",progress lose policy advocate democrat debate stage hold White House wreck american economy,292,<UNK>,<UNK>,Mike_Pence
1163526805946601479,2019-08-19 19:03:02+00:00,"Where we cut taxes, Democrats will raise them. Where we rolled back red tape, they’ll pile it on. Where we unleashed American energy, they’ll rein it in.",taxis Democrats raise roll tape pile unleash american energy rein,121,<UNK>,<UNK>,Mike_Pence
1163524007905452034,2019-08-19 18:51:55+00:00,"For all of the progress we’ve made, all of it could be lost. If the policies advocated by Democrats on that debate stage take hold in the White House, it’ll wreck the American economy.",progress lose policy advocate democrat debate stage hold White House wreck american economy,195,<UNK>,<UNK>,Mike_Pence
