id,created_at,original_text,clean_text,retweet_count,hashtags,mentions,original_author
1294384573959344131,2020-08-14 21:25:05+00:00,"But, as Former President @AlvaroUribeVel is under house arrest, we join all freedom loving voices around the world in calling on Colombian officials to let this Hero, who is a recipient of the US Presidential Medal of Freedom, defend himself as a free man.",President @AlvaroUribeVel house arrest join freedom love voice world call colombian official Hero recipient Presidential Medal Freedom defend free,4566,<UNK>,@AlvaroUribeVel,Mike_Pence
1294384572889792515,2020-08-14 21:25:05+00:00,Spoke with our Great Ally President @IvanDuque of Colombia today. President @realDonaldTrump &amp; I are grateful for our partnership for Freedom in this Hemisphere &amp; our joint efforts to combat the drug trade. We respect Colombia’s institutions and independence...,speak Great Ally President @ivanduque Colombia today President @realDonaldTrump grateful partnership Freedom Hemisphere joint effort combat drug trade respect Colombia institution independence,3296,<UNK>,@IvanDuque @realDonaldTrump,Mike_Pence
1294350350330339329,2020-08-14 19:09:06+00:00,The @WhiteHouse Coronavirus Task Force remains committed to protecting our most vulnerable and finding ways to safely reopen schools this fall. We had a good meeting today to discuss the surge in testing to nursing homes &amp; providing PPE to protect teachers across America.,@whitehouse Coronavirus Task Force remain committed protect vulnerable find way safely reopen school fall good meeting today discuss surge testing nursing home provide protect teacher America,1548,<UNK>,@WhiteHouse,Mike_Pence
1294293005822767104,2020-08-14 15:21:14+00:00,"Today, on Navajo Code Talkers Day, we honor the Native Americans who played a crucial role in America’s victory in World War II. The unbroken Navajo Code saved countless American lives & our Country will always be grateful for these brave soldiers!",today Navajo Code Talkers honor Native Americans play crucial role America victory World unbroken Navajo Code save countless american life country grateful brave soldier,4216,<UNK>,<UNK>,Mike_Pence
1294046575598227456,2020-08-13 23:02:00+00:00,"Today is a historic day for Israel & the United Arab Emirates! For the first time in 49 years, under President @realDonaldTrump, two of our Nation’s closest partners reached a peace deal that will normalize relations.",today historic Israel United Arab Emirates time year President @realDonaldTrump Nation close partner reach peace deal normalize relation,1197,<UNK>,@realDonaldTrump,Mike_Pence
1294044396623626246,2020-08-13 22:53:20+00:00,"Every day, President @realDonaldTrump has stood without apology for the men and women of law enforcement and let me reassure you—We will NEVER defund the police!",President @realDonaldTrump stand apology woman enforcement reassure defund police,1930,<UNK>,@realDonaldTrump,Mike_Pence
1294040269357187073,2020-08-13 22:36:56+00:00,President @realDonaldTrump and I want people of law enforcement to know: You will always have our support and America’s support and we will ALWAYS stand with you on the Thin Blue Line!,President @realDonaldTrump want people enforcement know support America support stand thin blue line,10079,<UNK>,@realDonaldTrump,Mike_Pence
1294039912912748551,2020-08-13 22:35:31+00:00,"Honored to join @Heritage_Action to launch #FightForAmerica, a nationwide campaign to defend our American values and support our incredible law enforcement officers across this Country!",honor join @heritage_action launch FightForAmerica nationwide campaign defend american value support incredible enforcement officer country,235,#FightForAmerica,@Heritage_Action,Mike_Pence
1294015102094659584,2020-08-13 20:56:56+00:00,"Thank you, Iowa! It is great to be back in the Hawkeye State with @KimReynoldsIA, @joniernst and the men and women of Farmers and Ranchers for Trump! This President and this entire Administration has never wavered in its support of the agriculture community and we never will!",thank Iowa great Hawkeye State @KimReynoldsIA @joniernst woman Farmers Ranchers Trump President entire Administration waver support agriculture community,228,<UNK>,@KimReynoldsIA @joniernst,Mike_Pence
1294014351804895237,2020-08-13 20:53:57+00:00,"Our promise to every Farmer and Rancher: We’re going to continue to stand firm with China until we level the playing field for American agriculture, for American manufacturing, and for American workers! President @realDonaldTrump is always puts America FIRST! 🇺🇸",promise Farmer Rancher go continue stand firm China level play field american agriculture american manufacturing american worker President @realDonaldTrump put America united_state,396,<UNK>,@realDonaldTrump,Mike_Pence
